,index,approveDate,commentBody,commentID,commentSequence,commentTitle,commentType,createDate,depth,editorsSelection,isAnonymous,parentID,parentUserDisplayName,permID,picURL,recommendations,recommendedFlag,replies,replyCount,status,trusted,updateDate,userDisplayName,userID,userLocation,userTitle,userURL
0,0,1575661288,"After watching the way Joe Biden responded to this obviously staged questioner, I was shocked - shocked that Joe still had some fight in him.  Yes, I prefer Bernie and Warren.  But this clip, more than anything else I've seen, makes me want to vote for Biden if he's the nominee.  I hope he keeps it up. We've had enough of turning the other cheek.  Its time to slap back.",104004876,104004876,<br\//>,comment,1575619492,1,False,False,,,104004876,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/cropped-80d809a6e4e75ee8ca075788bcab52c76b8e1bb59300a1d190a1686b3b349f35.jpg,11,0,[],0,approved,0,1577018411,Kagetora,16490202,New York,NULL,NULL
1,1,1575661274,"I cringed when I saw this clip on the news yesterday.  I can think of upteen better ways Vice President Biden could have taken on this farmer than the way he chose to.  

It was a bit disingenuous considering that as Joe Biden physically challenged this man with his aggressive posturing and body language, there are Secret Service agents always with the VP that would prevent any kind of physical altercation, even if the vice president initiates it. Rather than show passion in responding to the question the way he did, it  was more calculated performance for the cameras.  I expect more from Joe Biden.

Instead of calling the questioner a ""damn liar"" wouldn't it have been much better for Mr. Biden to calmly say the man was misinformed?  The reality is considering the political climate, the question of Hunter Biden's association with Burisma and his complete and total lack of any energy experience begs the question that this man asked Mr. Biden.  And Joe Biden had better get used to it since it will come up again and again on the campaign trail.  It's a long way to November 2020.

The exchange did not fill me with confidence, and I am a life-long Democrat.",104016195,104016195,<br\//>,comment,1575658745,1,False,False,,,104016195,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/cropped-c07c1eb8344cf88c2a97164fc30d2e9fe97e35e169358f6b6a71d1f54fb77009.jpg,17,0,[],0,approved,0,1576023394,Len,77113804,Pennsylvania,NULL,NULL
2,2,1575661172,Biden should have asked him why was he reading Pravda and/or RT (aka Russia Today) and advise him that Pravda and RT are Russian propaganda fake news sources. The man probably got misinformed by either Fox or POTUS. Let the voter make the connection (Trump=Russia). If he makes the connection it might sink in.,104014659,104014659,<br\//>,comment,1575655111,1,False,False,,,104014659,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/cropped-4a35d273250a51806f830a68bc8cada2c29cc65bac373c449f34262e6d7464d8.jpg,2,0,[],0,approved,0,1575812459,Mark Leder,2556734,Seattle,NULL,NULL
3,3,1575661172,I can't say that I blame Jor for getting fed up with this nonsense and fake narrative from the right wingers. As the post from Ellen in Phoenix point out here the entire trump family is employed in th WH and none of them are either qualified or competent. I am clueless as to what any of them do other than sponge off the taxpayers.,104015509,104015509,<br\//>,comment,1575657041,1,False,False,,,104015509,,6,0,[],0,approved,0,1575978486,Steve,44499492,Seattle,NULL,NULL
4,4,1575661172,"Ugh. Behaved just like Trump. 

This very newspaper published an article detailing how inappropriate Hunter Biden's work in the Ukraine was.  Why are we all pretending he wasn't offered that job because his father was the vice president?",104016133,104016133,<br\//>,comment,1575658580,1,False,False,,,104016133,,14,0,[],0,approved,0,1576023446,Adele,82537152,Montreal,NULL,NULL
5,5,1575661170,"Way to go, Joe.",104013696,104013696,<br\//>,comment,1575652880,1,False,False,,,104013696,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/cropped-451039468a2cd2bde179e730f477a6ec9dda5ed77d5cbdcb72f141d0984294ee.jpg,0,0,[],0,approved,0,1575661170,Tom,13456861,NYC,NULL,NULL
6,6,1575658000,"For one of, if not the most, important elections in this country’s history, can we not find someone better than Joe Biden? As a lifelong Democrat, I am so unenthusiastic about him. 
He does not inspire or talk about his vision for the future but just talk about the past. And like Hillary as well, he talks too much about the Obama era and not the future. 
It was a bad judgment error that his son was made rich in the Ukraine. The situation is eye rolling in regards to having a father who is Vice President. Obviously any fool can see, that was the major reason he was hired.  He will have to deal with this issue in spades if he is the nominee and what does he do the first time but sound off and lose his cool. 
Along with foot and mouth disease now we have to expect THIS!
The Democrats are practically ensuring the re-election of King Trump.",104015259,104015259,<br\//>,comment,1575656466,1,True,False,,,104015259,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/uncropped-b600fc8064dca66b4349193b8e8d5625eefa3686b468f14888989cde02412496.jpg,62,0,[],0,approved,0,1576378446,VA,23264647,"AZ, NYC",NULL,NULL
7,7,1575657840,"I understand why Biden did his power thing, to show his strength after months of vacillating one way or another leaving the public unsure of his abilities at age 77 and exposing weakness along the campaign trail. Is this new face of Biden necessary? Don't think so. Being Trump like is a losing game.  Watch Bloomberg  with his message and presence over the next few months.  

No doubt about it, this is gonna be one tough election for all Democratic contenders.  Still a long way to go. Personally I like Sanders and Warren because our country is so unbalanced with the likes of the Republcan Party and Trump. Capitalism is about to hand us the Great, Great Depression where half of the country will be in the breadlines if positive corrections are not made.  

One thing we can all agree on...Trump would be a national and international disaster if reelected. The world cannot let this happen.",104015685,104015685,<br\//>,comment,1575657427,1,False,False,,,104015685,,2,0,[],0,approved,0,1576023478,David Michael,58027883,"Eugene, OR",NULL,NULL
8,8,1575655922,"Let's not over-analyze this. The man said that he had heard something in TV (that I do not think anyone has heard before) and, when pressed, he said that it was on MSNBC, which also was not true. When someone says something that is not true, that is called a lie. Let us call a spade a spade. I thought it was great that Biden defended himself and his son. What is he expected to do, let the liars keep repeating lies until everybody believes it is true? Would you allow that about yourself or someone you care about? I don't think so.",104010671,104010671,<br\//>,comment,1575646417,1,True,False,,,104010671,,37,0,[],0,approved,0,1576024767,Minerva,72390784,US,NULL,NULL
9,9,1575655918,"Biden is going to get this over and over again so I am amazed that he does not have a succinct respectful response that clarifies the issue.  Trump has really done a number on him, but why sink to Trump's level of  insults and bullying -  fans may revel in Trump's abusive, puerile behavior - entertainment for the masses - but most people don't.",104011854,104011854,<br\//>,comment,1575648934,1,False,False,,,104011854,,3,0,[],0,approved,0,1576023510,angel98,53755232,nyc,NULL,NULL
