,index,approveDate,commentBody,commentID,commentSequence,commentTitle,commentType,createDate,depth,editorsSelection,isAnonymous,parentID,parentUserDisplayName,permID,picURL,recommendations,recommendedFlag,replies,replyCount,status,trusted,updateDate,userDisplayName,userID,userLocation,userTitle,userURL
0,0,1575342990,"WV has many problem areas, but Jefferson County (referenced in this story), which is adjacent to both Maryland and Virginia, and home to many DC commuters is hardly typical - it's also home to Shepherd University. 

Go down to the south of the state and you will find industrial levels of poverty and hopelessness (no jobs), while Jefferson and especially Berkeley (next door to Jefferson) are adding residents,  adding jobs, and building houses like crazy.",103933394,103933394,<br\//>,comment,1575333386,1,False,False,,,103933394,,3,0,[],0,approved,0,1577630889,roger,103171011,WV,NULL,NULL
1,1,1575342988,"Rural citizens are antagonistic towards their own folks affected by H.I.V? Why should I care about the rural H.I.V. folks, when the healthy rural folks won't care for their own?",103932579,103932579,<br\//>,comment,1575329087,1,False,False,,,103932579,,5,0,[],0,approved,0,1575827786,qisl,54343650,"Plano, TX",NULL,NULL
2,2,1575342988,"Not to put too fine a point on it, but the rural areas where HIV now sees increase are often the same rural areas that distrust education and science, embrace religiosity which actively causes harm to adherents and atheists alike (cf the 2015 Indiana issue caused by Pence's stupid policies), and embrace racism and sexism because they do not want to see POC or women receiving care to which they believe they are first entitled. 

Sure, the blue states can provide help.  

But the red states need to engage in some introspection and change as well so that they don't make stupid choices (like voting for GOP candidates) which hurt their economies and populations.",103933248,103933248,<br\//>,comment,1575332518,1,False,False,,,103933248,,14,0,[],0,approved,0,1577652175,outlander,575742,CA,NULL,NULL
3,3,1575342988,"The HIV epidemic already hit rural america.
Read ""My Own Country"" by the eloquent Abraham Verghese. For his perspective for HIV, medicine and being an immigrant in America.",103933402,103933402,<br\//>,comment,1575333432,1,False,False,,,103933402,,2,0,[],0,approved,0,1575393658,Jennifer Duchon,65035588,NY,NULL,NULL
4,4,1575342988,"Medications for HIV and AIDS infections are available and if provided at the same prices as in other countries could be easily afforded - if the powers that be at CMMS cared at all about anything other than destroying the ACA they would be working to provide supplies to those who cannot afford them. It is insane that philanthropists are funding HIV sand AIDS medications for millions in African nations for pennies a day, and Americans cannot get them for the same cost.",103933787,103933787,<br\//>,comment,1575335515,1,False,False,,,103933787,,5,0,[],0,approved,0,1577652197,E Campbell,58023750,PA,NULL,NULL
5,5,1575342764,Handing out needles is not the answer. They have other ways to inject insulin these days. Needles should be outlawed 100%. No pharmacy should carry them and they should be illegal to order online. Handing out needles encourages youth to inject drugs. It says to kids that needles must not be bad because the government hands them out. These liberal agendas have destroyed California now they want to destroy Appalachia!,103923347,103923347,<br\//>,comment,1575295284,1,False,False,,,103923347,,2,0,"[{'commentID': 103927941, 'status': 'approved', 'commentSequence': 103927941, 'userID': 100218579, 'userDisplayName': 'Trail Runner', 'userLocation': 'Tubac, AZ', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': None, 'commentTitle': '<br\\//>', 'commentBody': '@Lp Needle exchange programs do NOT promote drug use, they decrease disease transmission. Drug use is a self-harm activity and should be treated through the medical system and not the justice system. If all self-harm activity was criminalized, then people with cardiovascular disease would be subject to arrest if they were caught eating a double bacon cheeseburger.', 'createDate': '1575311135', 'updateDate': '1577652233', 'approveDate': '1575311136', 'recommendations': 21, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 103923347, 'parentUserDisplayName': 'Lp', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '103927941', 'isAnonymous': False}, {'commentID': 103929426, 'status': 'approved', 'commentSequence': 103929426, 'userID': 103124006, 'userDisplayName': 'Lp', 'userLocation': 'Ohio', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': None, 'commentTitle': '<br\\//>', 'commentBody': '@Trail Runner So giving alcohol to alcoholics is going to stop drunk driving? Handing out needles encourages abuse. Your beloved libs have destroyed California over the last 50 years. They hand out needles and we all know the problems they have. Say what you want but giving a killer a gun for his bullets is not too bright.', 'createDate': '1575316410', 'updateDate': '1575347437', 'approveDate': '1575323829', 'recommendations': 1, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 103927941, 'parentUserDisplayName': 'Lp', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '103929426', 'isAnonymous': False}, {'commentID': 103931349, 'status': 'approved', 'commentSequence': 103931349, 'userID': 99092501, 'userDisplayName': 'Brian', 'userLocation': 'Phoenix, AZ', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': None, 'commentTitle': '<br\\//>', 'commentBody': '@Lp   Appalachia has destroyed itself.  No liberal agenda needed.', 'createDate': '1575323649', 'updateDate': '1578093511', 'approveDate': '1575343108', 'recommendations': 14, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 103923347, 'parentUserDisplayName': 'Lp', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '103931349', 'isAnonymous': False}]",3,approved,0,1577630970,Lp,103124006,Ohio,NULL,NULL
6,6,1575333265,"I grew up in a rural community in the midwest which was deeply hurt  by farm foreclosures in the 90s, then plant closures in the 00s. I also am having a hard time feeling empathy for these communities - because the people are small-minded, judgmental, mocking of anyone in school who had ""brains"", and rigidly opposed to ideas of public -as opposed to individual-  anything, and that includes public health, public education, and public libraries. But at the same time they were always up for gaming the system to enrich themselves. All the creative, intellectual people moved away. Now they're left with themselves. And they found opioids as a way to entertain themselves. Help them now that they're struggling with self-inflicted health crises? I know what they'd say if this were an urban population in a similar situation: god is punishing them.",103933374,103933374,<br\//>,comment,1575333264,1,False,False,,,103933374,,29,0,[],0,approved,0,1577652288,rjw,66808042,yonkers,NULL,NULL
7,7,1575331938,"People have known the  consequences of opioid abuse for centuries.  I'm having hard time scraping up sympathy for anyone caught up in this debacle.  No sympathy could be found for any other substance abusers in my short 60 years on the earth, why am I being asked to pony up for a group of people who have done nothing but try to knee cap the country for 30 years.",103933140,103933140,<br\//>,comment,1575331938,1,False,False,,,103933140,,12,0,[],0,approved,0,1576788729,Eddie,75781054,The Westest,NULL,NULL
8,8,1575331657,"The most recommended comment (by Mark from Berkeley) says, ""It is difficult for me to empathize with these communities as a majority of people in these communities are responsible for giving us Donald Trump.""

As a long-time medic at the Berkeley Free Clinic in Mark's Berkeley, and as a frequent traveler in rural America, including West Virginia, it is clear to me that what Mark writes is essentially a comment on him, not on H.I.V. carriers or anyone else in West Virginia.

In any case, it is apparently news to many people, including Mark, that H.I.V. strikes Democrats and independents as well as Republicans. 

The fact that the most recommended comment is essentially advocates letting people die because of the way their larger community voted, a mirror image of Trump as it were, is an extremely sad commentary on America today, as sad and destructive as the President himself.",103933081,103933081,<br\//>,comment,1575331656,1,False,False,,,103933081,,9,0,"[{'commentID': 103933290, 'status': 'approved', 'commentSequence': 103933290, 'userID': 69433294, 'userDisplayName': 'dtm', 'userLocation': 'alaska', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': None, 'commentTitle': '<br\\//>', 'commentBody': '@Steve Fankuchen I wish it were that easy. I voted for and would vote for repeatedly providing medical assistance (Medicaid, big fixes to the ACA, etc) even for states where a majority of the population loathes the fact that I live and breathe. \n\nI grind my teeth and remind myself that I have friends in many of these places, and can tell myself that I\'m willing to help them and that I accept as a \'cost\' that people who despise me will still benefit.\n\nI remind myself that many of the people I vote to support in other states don\'t loathe me and that I might actually find common ground with them. I remind myself that many of the people in the worst shape can\'t even afford to vote.\n\nBut it\'s not easy.\n\nI\'ve been reminded repeatedly that -- considering my strongest affiliation is not with AK but rather with one of the bluest states -- my Trump supporting friends back home say that my attitude should be ""Why help people in Texas? Why help people in any of the other red states? We\'ve got it pretty good, the D\'s will protect us even if the Republicans obliterate the ACA, why should any of us care what happens to those people?\n\nI ask, with considerable bitterness, why should I care, when Trump supporters make it so vividly clear that they don\'t care?', 'createDate': '1575332762', 'updateDate': '1577652417', 'approveDate': '1575332764', 'recommendations': 10, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 103933081, 'parentUserDisplayName': 'Steve Fankuchen', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '103933290', 'isAnonymous': False}, {'commentID': 103933462, 'status': 'approved', 'commentSequence': 103933462, 'userID': 66581027, 'userDisplayName': 'Steve Fankuchen', 'userLocation': 'Oakland, CA', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': None, 'commentTitle': '<br\\//>', 'commentBody': '@dtm \n\nDTM, thanks for engaging!\n\nYou essentially ask, ""Why care?""\nI entirely agree, it\'s not easy. In fact, it\'s unprintably hard. However, in practical terms, what is the alternative to staying in the fight and slogging on? I, for one, refuse to let Trump and his ilk define America, patriotism, and compassion. I will claim my country and values in the trenches against Trump as I did against Nixon, Reagan, and Bush.\n\nAgain, thanks for doing what we really need: having more dialogue rather than endless name-calling.', 'createDate': '1575333745', 'updateDate': '1577652433', 'approveDate': '1575333747', 'recommendations': 13, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 103933290, 'parentUserDisplayName': 'Steve Fankuchen', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '103933462', 'isAnonymous': False}]",2,approved,0,1575724169,Steve Fankuchen,66581027,"Oakland, CA",NULL,NULL
9,9,1575326235,"Excess labor is killing itself off...not a new phenomenon. It happened in the former Soviet States when they went into economic free fall and kleptocracy after the Berlin Wall fell.

Nothing new: humans that do not have hope and don’t have a current positive living environment...they kill themselves. Always have, still do...let’s see if we can again create a larger, safer middle class. But, since our 2007 economic collapse (and the loss of having to fight communism with a large middle class) the future looks bleak (read Thomas Piketty).",103931941,103931941,<br\//>,comment,1575326234,1,False,False,,,103931941,,7,0,[],0,approved,0,1577631160,Lily,77298468,Brooklyn,NULL,NULL
