,index,approveDate,commentBody,commentID,commentSequence,commentTitle,commentType,createDate,depth,editorsSelection,isAnonymous,parentID,parentUserDisplayName,permID,picURL,recommendations,recommendedFlag,replies,replyCount,status,trusted,updateDate,userDisplayName,userID,userLocation,userTitle,userURL
0,0,1577267877,"I had a brother who took his own life when he was 23-years-old.  This was some thirty-seven years ago.  I found his body:  he hung himself.  Afterwards, my hair fell out in clumps.  My brother was a shining light.

The devastation in the aftermath of it wreaked great sorrow and unimaginable, crushing guilt upon the ""survivors.""  It was as if we had been lined up across a highway and a rig tore into us wounding and dismembering us, but not to put us out of our unbearable pain.  We remained emotionally crippled in unimaginable ways -- relationships fractured and hard feelings cemented over the years.  Some of us just lost the will to live with it. 

Today I read about the high rates of suicide in this country and think about those other circles of sorrow rippling out.

My advice:  Get help for depression. It may not be easy, but keep at it.  In the end, life is still worth it.",104310925,104310925,<br\//>,comment,1577267875,1,False,False,,,104310925,,6,0,[],0,approved,0,1582754176,AnitaSmith,22762507,New Jersey,NULL,NULL
1,1,1576846586,"I encourage readers to consider that appliances do not ""cause"" suicide. Smartphones make it easier to share depressing images and thoughts - which depressed children may obsess on. But what ""caused"" their depression? 
Preston G laments mental health care: absent from  elementary schools, rarely available to lower income children. Let's do a better job investigating adverse childhood experiences. We do not adequately treat - or even acknowledge - harm done to children. Bmk5891 connects suicide with sexual abuse. Let's look at that as a cause.",104245654,104245654,<br\//>,comment,1576846585,1,False,False,,,104245654,,1,0,[],0,approved,0,1581101239,Dr Brian Reid,60561389,Canada,NULL,NULL
2,2,1576445883,"One of the big challenges not mentioned here is finding an in-network mental health care provider to treat the youth. Here is a helpful article that describes the continuous lack of reimbursement parity in mental health coverage (with the Federal Law of 2008 not being honored by insurance companies) that results in insufficient number of providers in networks -  <a href=""https://couriernewsroom.com/2019/12/10/even-with-insurance-americans-cant-find-mental-health-providers"" target=""_blank"">https://couriernewsroom.com/2019/12/10/even-with-insurance-americans-cant-find-mental-health-providers</a>/ - We need to bring this issue into awareness.",104158409,104158409,<br\//>,comment,1576433035,1,False,False,,,104158409,,2,0,[],0,approved,0,1577017446,Elaine K,61131414,"Portland, OR",NULL,NULL
3,3,1576296422,"Most kids come from divorced homes, schools are burdened and have no time or resources for every student in pain. The demands in this society to earn to create a place for yourself and stand out is harder than ever. The adults in the room act like children, look at the White House. People are being shot everywhere they go in this country! Tell me what is the youth is this society supposed to think? The planet is dying and the teenage girl who is brave enough to stand up and grieve and protest out loud, Greta, gets mocked by Trump! What kind of message are we giving our children?",104142372,104142372,<br\//>,comment,1576293164,1,False,False,,,104142372,,5,0,"[{'commentID': 104143530, 'status': 'approved', 'commentSequence': 104143530, 'userID': 37436314, 'userDisplayName': 'Chrislav', 'userLocation': 'NYC', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': None, 'commentTitle': '<br\\//>', 'commentBody': ""@Alison That's exactly what I was thinking reading this article -- of course American young people are traumatized because they see the planet in peril and see our president mocking the seriousness of the situation, and mocking young ones like Greta who take a stand.\n\nGreta, who is named Time's person of the year, has way more power than the average American teen, and yet Trump delights in using her as a punching bag for his puerile tweets.  \n\nAny adult who thinks his behavior isn't part of the problem is kidding him/herself."", 'createDate': '1576303845', 'updateDate': '1578050441', 'approveDate': '1576307154', 'recommendations': 3, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 104142372, 'parentUserDisplayName': 'Alison', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '104143530', 'isAnonymous': False}]",1,approved,0,1580513318,Alison,65796303,Florida,NULL,NULL
4,4,1576038493,"Social connectedness is the number one protective factor in preventing suicide among all age groups. Who are the trusted adults in a child's life? Who will they turn to when they have feelings of distress and want to end their pain? Become a mentor, be an ally of LGBTQ youth, volunteer on a suicide prevention hotline, familiarize yourself with facts about suicide, or invest in suicide prevention training in schools and in the community. saving. We can all play a role in building a safe community for those who are in distress.",104086803,104086803,<br\//>,comment,1576038491,1,False,False,,,104086803,,3,0,[],0,approved,0,1577440869,KMC,67269358,"San Francisco, CA",NULL,NULL
5,5,1575842885,"For all the negative consequences of ""Social"" Media, from teen suicides to its corrosive effects on our Democracy, does it even have a demonstrable, quantifiable positive side?

Yes, I'm waiting for the answers. They seem to elude me.",104032776,104032776,<br\//>,comment,1575771219,1,False,False,,,104032776,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/cropped-cebb51cf30ba5095d792f63d5421086d9fafb091157bbfcf41effcaf28625984.jpg,3,0,[],0,approved,0,1576527675,Ambient Kestrel,57156977,So Cal,NULL,NULL
6,6,1575701246,"School: There are no ""C"" students anymore.  When did it become either possible or a negative for a child be average?  The pressure on kids to be ""The Best"" is overwhelming in both sports and academics.  There are no more recreational leagues you simply must be on a travel team or you will be left behind.  I know a second grade child who tells me he will be going to Harvard.  Why do they care?  Why are they even aware of college?  

Parents.  They gossip about neighbors and the neighbors' kids in front of their own.  They treat their own much like breeders at a dog show: something to parade, hungry to brag about an accomplishment with the ultimate prize an Ivy League bumper sticker.

The message being send to kids is loud and clear: your intrinsic value is tied up in accomplishments, ribbons, stars and trophies.  Do not disappoint.",104007118,104007118,<br\//>,comment,1575637546,1,False,False,,,104007118,,14,0,[],0,approved,0,1594561258,JPP,69077242,New Jersey,NULL,NULL
7,7,1575690669,"Sorry, but this is grown ups not listening to teens and not taking stock of what we have done to them with more and more pressure for the perfect school, SATs, etc etc. We need to face our responsibilities as adults for making the messed up world kids have.",104023233,104023233,<br\//>,comment,1575690669,1,False,False,,,104023233,,5,0,[],0,approved,0,1576553682,XX,39354675,California,NULL,NULL
8,8,1575684722,"I suspect part of the problem is the dangerous obsession that our culture has with standardization.  It’s not just the standardized tests in our schools, though those are a big part of it.  Kids are expected to be involved in extracurricular activities, and If a teen happens not to be particularly good at and interested in those activities that his school caters to, he is cast out.  And worse: the obsession with standardization starts before kids even start school.  Pediatricians measure babies as young as six months old against standardized developmental milestones.
.
The kid who doesn’t test well, whose interests are somewhat unique, and who might have missed milestones when he was younger, is really beaten down in our society.",104022605,104022605,<br\//>,comment,1575684720,1,False,False,,,104022605,,7,0,[],0,approved,0,1578630089,ZAW,59586902,Pete Olson's District(Sigh),NULL,NULL
9,9,1575649905,"There isn’t a one size fits all answer to the increasing suicide epidemic, but I believe there is a strong correlation between social media and the lowering of an already fragile self esteem of our teens. Our children don’t have the maturity for social media, or the skills to cope with the brazen cruelty they are exposed to. The resources to help combat the rising issues are virtually non existent. As a parent of two teens, social media simply isn’t allowed, devices aren’t available during the school week. There is a freedom to being disconnected to pursue hobbies and sports. Being without technology allows them to be free of others judgement while pursuing their own identities.",104012339,104012339,<br\//>,comment,1575649904,1,False,False,,,104012339,,3,0,"[{'commentID': 104025259, 'status': 'approved', 'commentSequence': 104025259, 'userID': 57529183, 'userDisplayName': 'DW', 'userLocation': 'Philly', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': None, 'commentTitle': '<br\\//>', 'commentBody': '@DLV \n\nSocial media is an important contributor, but I\'m tending to think it\'s being overemphasized lately. Those of us who grew up long before social media faced just as much ""brazen cruelty."" It\'s a human problem. Social media may amplify it or channel it in ways we didn\'t experience in, say, the 1970s, but it was still there, and there was plenty of depression, despair, trauma, etc.', 'createDate': '1575725446', 'updateDate': '1576546436', 'approveDate': '1575725447', 'recommendations': 3, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 104012339, 'parentUserDisplayName': 'DLV', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '104025259', 'isAnonymous': False}]",1,approved,0,1575876672,DLV,83706473,Las Vegas,NULL,NULL
