,index,approveDate,commentBody,commentID,commentSequence,commentTitle,commentType,createDate,depth,editorsSelection,isAnonymous,parentID,parentUserDisplayName,permID,picURL,recommendations,recommendedFlag,replies,replyCount,status,trusted,updateDate,userDisplayName,userID,userLocation,userTitle,userURL
0,0,1264150109,"I find Evernote to be extremely useful for tracking my personal and business notes.  The indexing of PDF's and pictures is powerful.  You can work in off line mode if you create local notebooks, which is where most of my data is stored, so I'm not sure what issues the above folks are having.  They do need to wring some user interface issues out, but other than that, great tool",1457580,1457580,<br\//>,comment,1509442008,1,False,False,,,1457580,,0,0,[],0,approved,0,1534863457,Cal,57061685,Minneapolis,NULL,NULL
1,1,1262952586,"The ability to work offline is a must. This is the main restrictive factor of Evernote. However, I believe the paid version allows you to do this but since the payment is a recurring one, being a subscription service, I believe many people are turned off by this.",1382901,1382901,<br\//>,comment,1509441739,1,False,False,,,1382901,,1,0,[],0,approved,0,1534863431,S S Lau,29683002,Jakarta,NULL,NULL
2,2,1262952586,"Agree with Mr. Libin, that people are gonna switch phones and carriers many times over their lifetime. Having something that's platform independent is important. Rseven is cross-platform &amp; carrier-agnostic as well, but we caches your life as recorded by your phone (your text, calls, pictures etc). The ability to get total recall by playing back a call you made years ago is gonna be important. Nothing is forgotten. ",1383338,1383338,<br\//>,comment,1509441616,1,False,False,,,1383338,,0,0,[],0,approved,0,1534863431,Hisyam Halim,59905201,CA,NULL,NULL
3,3,1262888475,"After reading your article about Evernote, I wanted to fill you in on what Springpad (<a href=""http://www.springpadit.com"" target=""_blank"">www.springpadit.com</a>) has to offer.  We're similar to Evernote in that you can upload any notes or clip websites. But, we take it a step further by putting all the info you store to work for you in our free apps. For example, you can save recipes from any website and then have them all neatly organized in your recipe box (<a href=""http://springpadit.com/appdirectory/aboutapp/recipebox)"" target=""_blank"">http://springpadit.com/appdirectory/aboutapp/recipebox)</a> and then use our free meal planner app to create a dinner plan and a complete list of ingredients. You can also keep track of all your wine notes (<a href=""http://springpadit.com/appdirectory/aboutapp/winenotebook),"" target=""_blank"">http://springpadit.com/appdirectory/aboutapp/winenotebook),</a> keep a list of restaurants you want to try (<a href=""http://springpadit.com/appdirectory/aboutapp/restauranttracker)"" target=""_blank"">http://springpadit.com/appdirectory/aboutapp/restauranttracker)</a> or easily store all your travel plans like confirmation numbers, maps, places to go, etc (<a href=""http://springpadit.com/appdirectory/aboutapp/tripplanner)."" target=""_blank"">http://springpadit.com/appdirectory/aboutapp/tripplanner).</a> You can set alarms to send emails or text reminders. Other great apps include a budget tracker, a pregnancy tracker, a holiday gift planner,  a Christmas card log, a date night planner, and other useful tools to help people get organized.  oVerall, we see ourselves as much more user-friendly than Evernote as well. ",1381215,1381215,<br\//>,comment,1509441786,1,False,False,,,1381215,,0,0,[],0,approved,0,1534863431,Lauren,59897510,"Boston, MA",NULL,NULL
4,4,1262536056,"memory collection and note-taking service<br /><br />aiming to be much more than just a repository for grocery lists and such<br /><br />AND, THEY DO WHAT?  Vaporware meets non-reporting.<br /><br />But it's electronic, so people must need what-ever-it-is-they-do.",1363270,1363270,<br\//>,comment,1509441666,1,False,False,,,1363270,,0,0,[],0,approved,0,1534863431,Leslie,28719101,California,NULL,NULL
5,5,1262272900,"Evernote is a good app, but its iPhone app needs work. It has, many times, crashed while I was taking a note and all the work I did was lost. But since it's free, I don't have much reason to complain.<br /><br />But because of this ""lost work"", I decided to shell out $5 to try the Notebook app, associated with ToodleDo. The Notebook app does crash sometimes, but when you restart the app all the work you did is saved. That's certainly worth $5, and I'm surprised that Evernote can't make an app as reliable.<br />",1356069,1356069,<br\//>,comment,1509452524,1,False,False,,,1356069,,0,0,[],0,approved,0,1534863431,Jerry Tsai,3694757,"Los Angeles, CA",NULL,NULL
6,6,1262266579,"Evernote is a nice start, but is a relatively closed system. It has very limited sharing and collaborative features. It is stuck in web 1.0. Check out MemCatch, which provides Evernote-like functionality on the collection side, but it lets you do it in groups and share your knowledge collected through social networks. It doesn’t have the mobile or client-side apps yet, but those will be here soon. We are still in very active development, so if you want to see some features and suggest them through the pop-out feedback form on the site, we’ll probably add them!",1355878,1355878,<br\//>,comment,1509452625,1,False,False,,,1355878,,0,0,[],0,approved,0,1534863431,"Keith Bourne, MemCatch Founder",58850608,Ann Arbor,NULL,NULL
7,7,1262262443,"Evernote is pretty good take but it needs polish. The Blackberry application in particular comes off as an afterthought, and there is no Linux version. ",1355119,1355119,<br\//>,comment,1509452550,1,False,False,,,1355119,,0,0,[],0,approved,0,1534863431,Anonymous,1952847,"New York, NY",NULL,NULL
8,8,1262262443,"I would love to hear stats on ""active users"" or ""people who used more than once."" I'm in the later group, but still part of the 2MM I suppose.",1355440,1355440,<br\//>,comment,1509452756,1,False,False,,,1355440,,0,0,[],0,approved,0,1534863431,Austin,26352365,"Boston, MA",NULL,NULL
9,9,1262252037,"That number probably includes a number of users like me. I loved evernote at first, but recent updates have removed so much functionality that I am transitioning to other programs. ",1353414,1353414,<br\//>,comment,1509452842,1,False,False,,,1353414,,0,0,[],0,approved,0,1534863431,kca,10195884,"San Francisco, CA",NULL,NULL
