,index,approveDate,commentBody,commentID,commentSequence,commentTitle,commentType,createDate,depth,editorsSelection,isAnonymous,parentID,parentUserDisplayName,permID,picURL,recommendations,recommendedFlag,replies,replyCount,status,trusted,updateDate,userDisplayName,userID,userLocation,userTitle,userURL
0,0,1575340313,"Joe is remembered fondly as the excellent VP to Barack Obama - he is a known and trusted commodity.  Yes he has shortcomings, but he does the best in poll after poll in state after state against Trump and winning this election is the only priority.  The more dramatic candidates are more risky in the general.  These are the obvious reasons for African-American support of Biden.  I personally would like someone younger and somewhat more aggressive on progressive policies, but I completely understand the support for Joe - winning in Penn, Mich, Wisc is all that matters.",103934044,103934044,<br\//>,comment,1575336797,1,False,False,,,103934044,,2,0,[],0,approved,0,1579537161,Frank Roseavelt,81863592,New Jersey,NULL,NULL
1,1,1575340312,"White voters always have the luxury of casting their votes for more ""exotic"" pie-in-the-sky candidates, but people of color were and are far more likely to be impacted negatively by unfair Trump administration policies and therefore, for them it is imperative that the next Democratic nominee be someone with an actual chance to unseat the incumbent in 2020. So, out goes Buttigieg, Warren, and yes Bernie, making it plain to see that the only candidate they are pinning their hope on is Biden.

That is one way to explain how Biden's held steady as the front-runner in the polls when so many expected a collapse.

Liberals were and are still entirely wrong about what this election cycle is about. It's not about breaking glass ceilings and having the most diverse candidate possible out there. It's not even about ""energizing"" the crowds (whatever that means) or upending the status quo... it's about defeating Trump. Simple as that.

That requires a candidate with broad appeal across the political spectrum, not someone firmly entrenched in the most radical ideology-- progressive or not.

Black voters, pragmatic as always, understood this quickly.

They too can flex their voting muscles too. And they will.",103934125,103934125,<br\//>,comment,1575337230,1,False,False,,,103934125,,1,0,[],0,approved,0,1575389625,Eric,42920811,New Jersey,NULL,NULL
2,2,1575338962,"Minority voters have more to loose. Those who make less,  are less likely to get the best job or entrance to the best college value experience and achievement in a candidate. It is honest. It's that simple. These voters are wise to reject the media's obsession with appearance over experience. Perhaps, we, as voters, should do the same.",103934429,103934429,<br\//>,comment,1575338961,1,False,False,,,103934429,,1,0,[],0,approved,0,1575339655,et.al.nyc,60468609,great neck new york,NULL,NULL
3,3,1575335593,Yeah but show me how he could win the election.,103931627,103931627,<br\//>,comment,1575324738,1,False,False,,,103931627,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/cropped-70e0f7bda7e5c9c05ba4929f6849ff62234e8b6ea00bcbf240824a651f984c70.jpg,0,0,[],0,approved,0,1575335593,J.Sutton,8258752,San Francisco,NULL,NULL
4,4,1575335586,"2 polls, Emerson and Rasmussen, show growing support for President Trump in minority communities.  Ruh roh!!",103931646,103931646,<br\//>,comment,1575324808,1,False,False,,,103931646,,0,0,[],0,approved,0,1575335586,PGM,70699483,St. Louis,NULL,NULL
5,5,1575335576,The DNC has to nominate who will be Trump. Period.,103928942,103928942,<br\//>,comment,1575314577,1,False,False,,,103928942,,1,0,[],0,approved,0,1575345681,cary,70184376,baltimore,NULL,NULL
6,6,1575335457,"Regardless of what you may think of President Trump, I believe we have to acknowledge that he had the acumen to identify Joe Biden as his biggest threat with regard to his reelection.  The ongoing impeachment inquiry which, it appears, will come to naught, is not only welcomed but is fulfilling the President's objective to call into question the unseemly conflict presented by the younger Biden's position on what must appear to many Americans to be a questionable energy company in the Ukraine at a time when his father was vice-president AND the administration's point man to prod officials in the Ukraine toward the goal of fostering honesty in their government.  Sadly, with each passing day of the impeachment imbroglio the electorate is reminded time and again of what is being presented as a conflict and possible misdeed by the former vice-president.  Yes, Joe Biden may get his party's nomination but he is being weakened immeasurably by the process and Trump's misdeed of holding up military aid and official acknowledgement to the newly elected president of the Ukraine in exchange for the mere announcement of a formal inquiry into Hunter Biden has exceeded the President's calculus by any measure even he might use to gauge his intended effect.",103933552,103933552,<br\//>,comment,1575334284,1,False,False,,,103933552,,0,0,[],0,approved,0,1575335457,Daniel K. Statnekov,6467465,"Eastsound, WA",NULL,NULL
7,7,1575328098,"Warren's rigidity on Medicare-for-all has already doomed whatever chance she had for the nomination. Sanders is Johnny One Note who always looks to be on the verge of a stroke. The younger moderates have a lot more general appeal, but each has a serious ""electability"" issue. So that leaves Biden, who's clearly past his sell-by date and whose only virtue is that he's not Trump. For me, the only candidate I could get excited about has the initials MB - as in Michael Bennett, not the former NYC mayor. As a senator from the West, he's refreshing. He's also bright, compassionate, moderate, experienced, especially in education. He got drowned out in the early debates by all the Warren/Sanders noise. But the DNC, among other power brokers, should look again. He's the real thing. And he could beat Trump.",103931625,103931625,<br\//>,comment,1575324734,1,False,False,,,103931625,,2,0,[],0,approved,0,1575346480,Charles Michener,26369835,"Gates Mills, OH",NULL,NULL
8,8,1575328097,Am I the only Democrat who doesn't want someone in their 70s or 80s as president? Especially not Joe Biden. I am stunned that he retains such popularity. What about Elizabeth Warren? Is America that repulsed by the idea of a woman president? Or how about Peter Buttgieg? He is interesting; young and vibrant. He is the most appealing candidate to me. I want a younger candidate; someone who has the health and  energy level to take on a demanding job.,103931657,103931657,<br\//>,comment,1575324889,1,False,False,,,103931657,,1,0,[],0,approved,0,1575356271,Kristin,78899448,Houston,NULL,NULL
9,9,1575328094,"Whatever happened to ""one man, one vote""? The DNC continues to tinker with the nomination process and, very likely, will allow a very weak establishment candidate, Biden, to become the nominee. And, that will ensure four more years of Trump.
Also, may I point out that black voters are less than 12% of the national vote; so, why should they be given such a ""voice"" in picking a nominee?",103931839,103931839,<br\//>,comment,1575325748,1,False,False,,,103931839,,2,0,[],0,approved,0,1575336239,giorgio sorani,68479010,San Francisco,NULL,NULL
10,10,1575328091,"I don’t think Biden is a strong candidate but I’d vote for him in the general election if he is the nominee. But I will never vote for the Sanders/Warren wing of the party. I am watching with increasing concern how these political zombies are trying the resurrect the failed ideology that should have been buried under the rubble of the Berlin Wall. They are not social democrats. They are socialists. No question that they would bring a change - in the same way that the plague is a change from the flu. Biden, Mayor Pete, Bloomberg - anybody but a socialist. If it’s a choice between Bernie and Trump, I’ll have to cast my vote for the buffoon over the true believer.",103931451,103931451,<br\//>,comment,1575324080,1,False,False,,,103931451,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/cropped-cabaea5600d41787d5fac5ed6114327fd6c03b941626b76fe57d41ff58884cce.jpg,1,0,[],0,approved,0,1575328506,Mor,65067919,California,NULL,NULL
11,11,1575328088,"So to take a bleak view of things, cautious, party-loyalist African-American voters in southern states they cannot deliver in the general election may once again play a decisive role in nominating the party-hack candidate of the Institutional Democratic Party, all but guaranteeing defeat next November.",103931678,103931678,<br\//>,comment,1575324951,1,False,False,,,103931678,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/cropped-c94f26d3a2634abc313e28b139e390ac3d7741330ea4c34a4a44155d8b8cd19e.jpg,2,0,[],0,approved,0,1575336739,RRI,21519090,"Ocean Beach, CA",NULL,NULL
12,12,1575328088,"Seems silly for the DNC to nominate a candidate based on landslide victories in states where Biden or any other Democrat has very little chance of winning in the general (Alabama, Mississippi, etc).  2016 should have taught Democrats that they should pay attention to primary results in Michigan, Ohio, etc. so Trump doesn't get elected again.",103931799,103931799,<br\//>,comment,1575325536,1,False,False,,,103931799,,3,0,[],0,approved,0,1575336755,Kevin,92788870,Lakewood,NULL,NULL
13,13,1575323780,"Soe of us have been saying this all along. IN today's RCP Poll Average, Warren's numbers and bernie's numbers are headed straight down. Yes Pete has moved up, although he is still 4th but he has Zero Black Support.

The simple reality is that we just literall cannot nominate a guy who has no support from a key - and large- constituency in the Democratic coalition.",103930466,103930466,<br\//>,comment,1575320277,1,False,False,,,103930466,,1,0,[],0,approved,0,1575327161,Lefthalfbach,75827157,Philadelphia,NULL,NULL
