,index,approveDate,commentBody,commentID,commentSequence,commentTitle,commentType,createDate,depth,editorsSelection,isAnonymous,parentID,parentUserDisplayName,permID,picURL,recommendations,recommendedFlag,replies,replyCount,status,trusted,updateDate,userDisplayName,userID,userLocation,userTitle,userURL
0,0,1575426682,So wilful ignorance may lead to lower life expancy.,103947446,103947446,<br\//>,comment,1575397562,1,False,False,,,103947446,,41,0,[],0,approved,0,1576539121,Thistime,66716525,London,NULL,NULL
1,1,1575426679,God's will?,103952481,103952481,<br\//>,comment,1575409939,1,False,False,,,103952481,,18,0,[],0,approved,0,1576539123,bstar,69693898,baltimore,NULL,NULL
2,2,1575426673,"Republicans keep their flock stupid and unhealthy and the people keep voting for them. Gotta keep 'em happy with slogan's. Blaming Dem's works every time. 
Who needs Medicaid expanded?, when i can hate other's more than i care for my own and family needs. I'm tough. I'm dumb. I die young but i showed y'all what a real Uhmerican is like.",103953218,103953218,<br\//>,comment,1575412348,1,False,False,,,103953218,,42,0,[],0,approved,0,1576539142,Hal Paris,58716794,"Boulder, colorado",NULL,NULL
3,3,1575426669,"Last Century's swastika is this Century's MAGA hat.

Being enraged has to be unhealthy.",103947708,103947708,<br\//>,comment,1575398130,1,False,False,,,103947708,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/cropped-10a9e7297b90a4b5aa972d3cfe40faf15acea66b731f7e803811d99596581b54.jpg,43,0,[],0,approved,0,1576543837,PATRICK,85435430,In a Thoughtful state,NULL,NULL
4,4,1575423184,"I feel like the only solution is airdropping (yes, the old fashioned way) packages of NYT and CNN to these folks. Like, they’re physically never gonna touch facts otherwise.",103949911,103949911,<br\//>,comment,1575403021,1,False,False,,,103949911,,23,0,[],0,approved,0,1576539161,JTG,74363756,New York,NULL,NULL
5,5,1575423175,Can you add in rates of those who watch Fox News to this calculation?,103949585,103949585,<br\//>,comment,1575402181,1,False,False,,,103949585,,36,0,[],0,approved,0,1576539167,rjw,66808042,yonkers,NULL,NULL
6,6,1575423174,"It's a self-correcting problem.  Red staters, making bad choices, will die off faster.",103947347,103947347,<br\//>,comment,1575397351,1,False,False,,,103947347,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/cropped-1860d7536324958062b21cae745385d9e862299c33e67bf40d54292a2d08d009.jpg,18,0,[],0,approved,0,1576368735,Richard Schumacher,18868541,The Benighted States of America,NULL,NULL
7,7,1575423171,Krugman needs to visit Seattle or San Francisco if he thinks the drug epidemic has bypassed blue states.,103948293,103948293,<br\//>,comment,1575399205,1,False,False,,,103948293,,6,0,[],0,approved,0,1575501355,Jack,73230948,Oregon,NULL,NULL
8,8,1575423167,"""Let's go to the video tape""

No offense republicans, but you don't need to be Warner Wolf to observe the obesity prevalent among those attending at trumpTown rallies.

I blame the red hats.",103946719,103946719,<br\//>,comment,1575395840,1,False,False,,,103946719,,16,0,[],0,approved,0,1575753259,Rc,17980532,NY,NULL,NULL
9,9,1575423164,This is something the red staters will understand. God has been angry at them for some time now and is now smiting them into the afterlife.,103948844,103948844,<br\//>,comment,1575400452,1,False,False,,,103948844,,19,0,[],0,approved,0,1576539213,Nitin,41134202,Boston,NULL,NULL
10,10,1575423163,The only way to real change is for lower and middle class white people to realize they have more in common with all lower/middle class people than with wealthy white people,103949622,103949622,<br\//>,comment,1575402275,1,False,False,,,103949622,,34,0,[],0,approved,0,1576539229,Mike S,59983857,Boston,NULL,NULL
11,11,1575423162,"But the conservative diagnosis of that problem is wrong — dead wrong.

Or, as John Stuart Mill said way back in 1866: ""I never said the Conservatives are stupid; I said most stupid people are Conservative. It is a fact so obvious, no gentleman may demur.""

Some. Things. Never. Change.",103947378,103947378,<br\//>,comment,1575397428,1,False,False,,,103947378,,39,0,[],0,approved,0,1576539252,TCinLA,58713838,Los Angeles,NULL,NULL
12,12,1575423159,"Fox News Flash:

Study Shows Red State Residents Have Quicker Path to Heaven!",103946747,103946747,<br\//>,comment,1575395905,1,False,False,,,103946747,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/uncropped-cc3353a6f7a6e28a11e8b49eb463f4fb377a33648440bb40359f2a38fe283713.jpg,28,0,[],0,approved,0,1576539262,Paul,46822429,Away,NULL,NULL
