,index,approveDate,commentBody,commentID,commentSequence,commentTitle,commentType,createDate,depth,editorsSelection,isAnonymous,parentID,parentUserDisplayName,permID,picURL,recommendations,recommendedFlag,replies,replyCount,status,trusted,updateDate,userDisplayName,userID,userLocation,userTitle,userURL
0,0,1575403799,Bread and circus always works.  Until it doesn't.,103943449,103943449,<br\//>,comment,1575388704,1,False,False,,,103943449,,3,0,[],0,approved,0,1579315273,Guido Malsh,15498909,Cincinnati,NULL,NULL
1,1,1575403798,"All they have to do is allow women to live, dress, work as they please. That would enhance its global image.",103948109,103948109,<br\//>,comment,1575398819,1,False,False,,,103948109,,4,0,[],0,approved,0,1579315279,Alice James,5900071,Maryland,NULL,NULL
2,2,1575332574,"The sports that a country promotes are irrelevant. That a country butchers, tortures, and imprisons people who speak their minds— or, in the case of women, just want to live freely— is of supreme importance. Such a country should be shunned by the civilized world.",103931740,103931740,<br\//>,comment,1575325253,1,False,False,,,103931740,,9,0,[],0,approved,0,1579315290,C Smith,55097378,"Alexandria, VA",NULL,NULL
3,3,1575330710,"Wow, Professional Wrestling in Saudi Arabia.
Who could have possibly guessed?
The Jim and Linda McMahon show, has a new market.
And it's not really a ""small business"", is it?
No, there's billions to be made.
And take another guess, at who's also closely tied to Professional Wrestling?
Yes, that's right - Trump.

Trump first learned how to fire up a crowd, at the wrestling matches that he made guest appearances at.
For an Attention Junkie like Trump, the screaming crowds at a WWE match were like heroin to a drug addict.
He HAD to have it.

So now we have the Crown Prince of Saudi Arabia, who aspires to become the most brutal dictator on the planet, finding another way to bribe the President of the United States.
As if the Hotels and Golf Courses and financial bailouts for Jared weren't enough, now we have the Professional Wrestling Show.

I lost count.
What was the latest number of American Military troops that Trump was sending, to defend the Crown Prince?",103932898,103932898,<br\//>,comment,1575330709,1,False,False,,,103932898,,3,0,[],0,approved,0,1579155156,John Doe,70172950,Anytown,NULL,NULL
4,4,1575325950,"Strange that this article doesn't mention the recent announcement that golfers Dustin Johnson, Brooks Koepka, Phil Mickelson, Tony Finau, Patrick Reed and others will attend a European PGA Tour event in Saudi Arabia in late January and early February, and will receive seven figure appearance fees.  Johnson said before last year's event, which he won, ""I'm not a politician, I'm a golfer.""  Somehow he forgot that he was also a human being capable of judgment and empathy.  It will not be easy in the ultra-conservative world of professional golf, but some way should be found to ostracize these players.",103931880,103931880,<br\//>,comment,1575325948,1,False,False,,,103931880,,6,0,[],0,approved,0,1579155181,PED,59269510,"McLean, VA",NULL,NULL
5,5,1575324300,"As someone said below, ""bread and circuses"", is all this is.  I can just picture the kindred ""wunderkinds"", Jared Kushner and Prince Mohammed, sitting around praising themselves at the idea of using western entertainment and sports to distract from the prince's killing of an American journalist, suppression of human rights activists, and wealth confiscation and confinement of his family members.",103930455,103930455,<br\//>,comment,1575320221,1,False,False,,,103930455,,5,0,[],0,approved,0,1579315299,Renee,22231535,Pennsylvania,NULL,NULL
6,6,1575324300,"wrestling - a western sport?

Wrestling is not a sport 
Wrestling is an US event/theatre/circus

The KSA floated the idea of hosting the male olympics, and somewhere else the women could compete.",103930549,103930549,<br\//>,comment,1575320570,1,False,False,,,103930549,,2,0,[],0,approved,0,1579315307,Simon,74588675,Western Europe,NULL,NULL
7,7,1575324300,Bread and circuses to distract from torture and repression.,103931112,103931112,<br\//>,comment,1575322650,1,False,False,,,103931112,,7,0,[],0,approved,0,1579315312,Peter J.,77164963,New Zealand,NULL,NULL
8,8,1575319824,Female wrestlers? Saudi Arabia?  Rehabilitating global image?  Donald Trump must have been the consultant who made the recommendation.,103929601,103929601,<br\//>,comment,1575316964,1,False,False,,,103929601,,8,0,[],0,approved,0,1579315320,jmilovich,73884846,Los Angeles County,NULL,NULL
9,9,1575319705,"Western `sports'?

I didn't know grotesque, choreographed beatings fell under the heading of sport.",103929087,103929087,<br\//>,comment,1575315161,1,False,False,,,103929087,,11,0,[],0,approved,0,1579155227,Liberty Apples,63422441,Providence,NULL,NULL
10,10,1575316475,"Well, I always knew something would bring the world together in universal understanding and harmony. I just never thought it would be WWE. Truly, God works in mysterious ways. Very mysterious.",103929446,103929446,<br\//>,comment,1575316474,1,False,False,,,103929446,,6,0,[],0,approved,0,1575378241,Brian MacDougall,51254778,California,NULL,NULL
11,11,1575316377,"Despite some comments suggesting otherwise, this is actually a very lucrative time for professional wrestling in the United States. WWE’s recent broadcast deal with Fox is it’s most valuable ever at over a billion dollars, and it’s currently broadcasting three in-ring shows on two networks (USA and Fox). Meanwhile, the market is healthy enough that WWE has its first real competition since WCW in the 90’s, with AEW Dynamite debuting on TNT with record high viewership. With the amount of money being thrown around for domestic television deals, the partnership between WWE and Saudi Arabia is even less defensible.",103929421,103929421,<br\//>,comment,1575316376,1,False,False,,,103929421,,3,0,[],0,approved,0,1579155260,John,73452636,Pittsburgh,NULL,NULL
12,12,1575316295,"Yippee - same as Qatar.

As much as Qatar wants to join the ranks of civilized nations, its dependence on coerced labor and corrupt work preferences for Qatari professional jobs make it untouchable.

Tennis and soccer are huge in Qatar. As is, unbelievably, horseback riding.  

The Saudis can try to impress Trump and his ilk with WWE and other ""sports"", but it will go nowhere, especially when our presidency changes over.",103929398,103929398,<br\//>,comment,1575316291,1,False,False,,,103929398,,10,0,"[{'commentID': 103930298, 'status': 'approved', 'commentSequence': 103930298, 'userID': 65975868, 'userDisplayName': 'Salix', 'userLocation': 'Sunset Park, Brooklyn', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': None, 'commentTitle': '<br\\//>', 'commentBody': '@Cousy \nActually tennis & soccer make sense as many can play at varying levels and they can play indoors in the summer as we do in the winter. Why are you surprised that horseback riding is popular? Arab culture in general reveres horses, horses do well in hot dry climates, and there is plenty of space to ride. Golf on the other hand is totally absurd requiring so much water and maintenance.  But I guess the sand traps would be spectacular.', 'createDate': '1575319687', 'updateDate': '1579155315', 'approveDate': '1575319688', 'recommendations': 4, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 103929398, 'parentUserDisplayName': 'Cousy', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '103930298', 'isAnonymous': False}]",1,approved,0,1579155287,Cousy,70479300,New England,NULL,NULL
13,13,1575316264,"This surely is over playing one's hand to the point where it makes you very skeptical, and think it's just the worst public relations scheme anyone has ever thought up. At least make it a dignified sport! Then perhaps after a few years of that, I will truly believe it.",103929392,103929392,<br\//>,comment,1575316263,1,False,False,,,103929392,,2,0,[],0,approved,0,1579315376,C. Bernard,83536563,Florida,NULL,NULL
