,index,approveDate,commentBody,commentID,commentSequence,commentTitle,commentType,createDate,depth,editorsSelection,isAnonymous,parentID,parentUserDisplayName,permID,picURL,recommendations,recommendedFlag,replies,replyCount,status,trusted,updateDate,userDisplayName,userID,userLocation,userTitle,userURL
0,0,1575404542,"I am the proud grandchild of four immigrants, most of whom immigrated legally with all the requisite paperwork.  A few didn't although most of them returned to the country of origin.  None had high school educations; their paperwork said they could read and write.  At the time they immigrated, all sorts of people in many parts of the US objected to people coming from other countries for all sorts of reasons.  My grandparents felt and witnessed the rejection. 
However, my generation has produced four Ph.D.s, an architect, a pioneering computer programmer, an inventor with fifty patents and and another with ten books. We have all embraced the American dream and, indeed, contributed to the country. 
I am very happy that my grandparents are not here to see how immigrants are again being treated.  They would be appalled although not surprised. 
I am glad that the Times has published an unvarnished report about how some immigrants are being treated.  It speaks badly of American society and bodes ills for the future of the country.",103931353,103931353,<br\//>,comment,1575323671,1,True,False,,,103931353,,16,0,"[{'commentID': 103934657, 'status': 'approved', 'commentSequence': 103934657, 'userID': 8926818, 'userDisplayName': 'ann', 'userLocation': 'Seattle', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': None, 'commentTitle': '<br\\//>', 'commentBody': '@Babs \nA 2/17 Inter American Dialogue Report titled ""Educational Challenges in Honduras and Consequences for Human Capital and Development” said the average Honduran, age 15 and above, has only a 4th grade education. Even those Hondurans who have attended school for more years do not do well on international tests for their grade levels. Guatemala and El Salvador have higher illiteracy rates than Honduras. \n\nMany people who migrated to the U.S. in earlier centuries were able to sustain themselves and their families despite having little formal education, but would not be able to do so today. It does not matter where migrants are coming from - if they have little education, today they will have a difficult time. Today’s poorly educated migrants will be heavily dependent on welfare and other subsidies for the rest of their lives.\n\nMany of the Salvadorans who migrated here in the 1980’s were so poorly educated they could not find places for themselves in our society. They formed a gang- MS -13 through which they committed such horrendous crimes that many of them were deported. Today’s migrants are no better educated than their earlier counterparts. How many of them will turn to gangs to supplement their incomes?\n\nRather than trying to absorb such poorly educated people, we could offer their countries Peace Corps volunteers who could improve their educational systems and who could encourage parents to send their children to school for more years.', 'createDate': '1575340281', 'updateDate': '1584803374', 'approveDate': '1575340283', 'recommendations': 23, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 103931353, 'parentUserDisplayName': 'Babs', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '103934657', 'isAnonymous': False}, {'commentID': 103944180, 'status': 'approved', 'commentSequence': 103944180, 'userID': 48746523, 'userDisplayName': 'Lawrence', 'userLocation': 'San Francisco', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': None, 'commentTitle': '<br\\//>', 'commentBody': '@Babs  I admire your family, but do not see how they can be compared to the present situation on the southern border.  If you were able to talk to your grandfather (May he Rest In Peace!), we could learn if he has a view that is different from yours.', 'createDate': '1575390405', 'updateDate': '1575425099', 'approveDate': '1575390406', 'recommendations': 8, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 103931353, 'parentUserDisplayName': 'Babs', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '103944180', 'isAnonymous': False}]",2,approved,0,1575564748,Babs,59924164,Northeast,NULL,NULL
1,1,1575404483,Yes.  And send them back.,103936531,103936531,<br\//>,comment,1575355373,1,False,False,,,103936531,,8,0,[],0,approved,0,1584803382,BorisRoberts,68728806,"Santa Maria, CA",NULL,NULL
2,2,1575404483,"Since January 2019, people fleeing violence in some of the most dangerous countries in the world are not imprisoned when they ask for asylum in the US. They are instead waiting in refugee camps on the Mexican side of the US - Mexico border. Unlike refugee camps in Syria, Libya, & Bangladesh, no governments or relief agencies are providing services for these refugees. What food, shelter, medical care these thousands of people receive is provided by volunteers. 

Why has this issue become so pointlessly cruel?  Before January 2019, people seeking asylum in the US applied at the border & were allowed into the US to await their asylum hearings. Government records show that almost all asylum seekers showed up for their hearings before this new policy went in effect. We will look back at this time of brutality & blindness to human suffering with shame & sorrow. 

In 1939, the US refused to allow refugees fleeing Nazi Germany on the MSS St Louis to land in the US, sending them back to their deaths because they had not followed proper immigration procedures as they fled for their lives. In 2012, the State Dept apologized formally for this cruelty.  And now, so soon, we are doing it again.",103943497,103943497,<br\//>,comment,1575388822,1,False,False,,,103943497,,2,0,[],0,approved,0,1575564813,Carolyn Kelley,27682230,Austin TX,NULL,NULL
3,3,1575404482,"The American citizenry is under NO obligation to offer up our country as a pressure release valve for the world’s impoverished, overpopulated billions.  

Our government’s obligation is to serve the best interests of the ‘American citizenry’...which doesn’t include the over 20 Million illegal aliens brazenly residing here...and the tens of thousands  jumping our borders every month, at a cost to American taxpayers in the $Billions every year.

Enough histrionics over this issue!  Last I heard, we’re still a sovereign nation with defined borders and immigration laws. And that ain’t about to change anytime soon.",103936738,103936738,<br\//>,comment,1575359618,1,False,False,,,103936738,,12,0,[],0,approved,0,1584803398,Susanna,85993911,United States,NULL,NULL
4,4,1575404482,"As you can see from the reader picks; ""an enlightened civilization"" we are not.",103938248,103938248,<br\//>,comment,1575376503,1,False,False,,,103938248,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/cropped-1051bf7116f92afc440fc79fa5b241ea8fa33db45b684a7c7cdafae012ba97f3.jpg,1,0,[],0,approved,0,1575466907,Discernie,73838799,"Las Cruces, NM",NULL,NULL
5,5,1575404481,NYT draws no Distinction between LEGAL and ILLEGAL.  Only the NYT can do these mental contortions of 1 thing and it’s opposite are actually the same thing. PT Barnum never hAd such an elaborate humbug in his circus. Trump was elected because people are tired of such scams; the joke is always on taxpayer,103934192,103934192,<br\//>,comment,1575337589,1,False,False,,,103934192,,7,0,[],0,approved,0,1584803410,ABC,77029179,Flushing,NULL,NULL
6,6,1575404481,"Another open borders piece full of emotion.
How many millions more does this writer advise? We already have at least 13. 
How much can the environment take?
Do we want to resemble SAmerica? Really?",103935259,103935259,<br\//>,comment,1575343850,1,False,False,,,103935259,,10,0,[],0,approved,0,1584803413,Gregory Benford,10814007,"Univ Calif, Irvine, CA",NULL,NULL
7,7,1575404481,"The American citizenry is under NO obligation to offer up our country as a pressure release valve for the world’s impoverished, overpopulated Billions.  Our government’s obligation is to serve the best interests of the ‘American Citizenry’....

...which doesn’t include the over 20 Million foreign nationals brazenly residing here illegally...along with the tens of thousands jumping our borders every month....exploiting our schools, hospitals, labor market, and public welfare services at a cost to American taxpayers in the $Billions year after year. Meanwhile, we can barely take care of our own.

Enough histrionics over this issue!  We’re a sovereign nation with defined borders and immigration laws.  And that ain’t about to change anytime soon.",103942955,103942955,<br\//>,comment,1575387618,1,False,False,,,103942955,,9,0,[],0,approved,0,1584803418,Susanna,85993911,United States,NULL,NULL
8,8,1575404312,"Even at the very liberal New York Times, at least half of the readers commenting have no patience with these arguments or with illegal immigration and bogus asylum claims which take advantage of our laws and generosity.  Illegal immigrants should be immediately deported; asylum laws must be changed so that we are not beholden to every person who enters the country and makes a claim; and legal immigration should be restricted in numbers and by merit.  And while praising Eisenhower for shutting down the detention centers, the author fails to mention that in the same year -- 1954 -- Eisenhower created a program to identify and deport illegal aliens.",103937929,103937929,<br\//>,comment,1575375039,1,True,False,,,103937929,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/cropped-6eca9c74765855b4369107982e2790abb5bc3ede603d4c448709d0a8a91729a2.jpg,16,0,[],0,approved,0,1584803427,Grunt,53813087,Midwest,NULL,NULL
9,9,1575404057,close *all* prisons,103934155,103934155,<br\//>,comment,1575337414,1,False,False,,,103934155,,1,0,[],0,approved,0,1575404973,Theo,81859308,NYC,NULL,NULL
