,index,approveDate,commentBody,commentID,commentSequence,commentTitle,commentType,createDate,depth,editorsSelection,isAnonymous,parentID,parentUserDisplayName,permID,picURL,recommendations,recommendedFlag,replies,replyCount,status,trusted,updateDate,userDisplayName,userID,userLocation,userTitle,userURL
0,0,1575215901,"China is much nicer to the United States than it should be, honestly. They should increase fentanyl production and dump all of it into the US market for cheap until the US government learns to grow up well enough to stop this trade war.",103911989,103911989,<br\//>,comment,1575207722,1,False,False,,,103911989,,35,0,[],0,approved,0,1593396647,Jeffrey Goldstein,102712404,Chicago,NULL,NULL
1,1,1575215901,Our adversaries are waging chemical warfare and we don’t know it.,103913973,103913973,<br\//>,comment,1575215717,1,False,False,,,103913973,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/cropped-c753d02b4b027749048f31eee93fe7f529c98bf8387e03ad143962fa9a1e21e4.jpg,24,0,[],0,approved,0,1589474187,Mark Dobias,17196306,On The Border.,NULL,NULL
2,2,1575215900,"This looks like  China's revenge for the British opium trade  and loss in the Opium Wars.  But that doesn't make this fentanyl trade moral (nor was the British opium trade).

China claims the moral high round but this is just another instance - along with its treatment for Uighurs, its invasion of Tibet, its organ harvesting from dissidents, its kidnapping of booksellers, and its collaboration with the Triad in HK, - where  Dictator Xi and the CCP are simply barbarians.",103912697,103912697,<br\//>,comment,1575210822,1,False,False,,,103912697,,30,0,[],0,approved,0,1592342464,Amy,32700530,Brooklyn,NULL,NULL
3,3,1575215899,"Perhaps, if we ban Canadian cigarettes, we could solve our smoking problem.
A drug that can be manufactured in the average garage, producing profits of a few million per cent is not going away anytime soon.
Not everyone can produce a field of poppies, but the precursors of fentanyl are a click on the website away.
And as the Chinese supply diminishes, and prices rise, a few thousand other off-shore manufacturers are waiting in the wings.
We beat Smallpox, but there is no vaccine against stupidity.",103911605,103911605,<br\//>,comment,1575205726,1,False,False,,,103911605,,33,0,[],0,approved,0,1593509051,Good John Fagin,43151661,Chicago Suburbs,NULL,NULL
4,4,1575215899,"The answers is ""no"" but why are we asking the question?

This article does not contradict the quoted statistic that only about 1% of the fentanyl illegally imported to the US comes from China. Even if this is off, say by a 1000%(would mean that 10% of total comes from China)why do we not read articles about where the vast majority of the drug comes from? Very irresponsible journalism to endlessly associate China with our opioid crisis unless there is something I am missing. It’s like that official quoted as saying that the only real measure of an adequate Chinese crackdown is a drop in US overdose deaths. So now China is responsible for our citizens’ drug use even if they had been responsible for a tiny fraction of the imports and now even less? Perhaps all the deaths are from that 1% because it’s super high quality? If so, please report it.",103912090,103912090,<br\//>,comment,1575208241,1,False,False,,,103912090,,38,0,[],0,approved,0,1593890757,The F.A.D.,39046735,The Sea,NULL,NULL
5,5,1575215898,"What are we doing on the US end to reduce our ""demand""?",103911658,103911658,<br\//>,comment,1575205982,1,False,False,,,103911658,,54,0,[],0,approved,0,1593890748,zandru,79272560,Albuquerque,NULL,NULL
6,6,1575215898,"Keep in mind that the British established opium plantations in India to sell opium to China in the early 19th Century.   When China pleaded with the United Kingdom to halt this illicit trade Parliament and even the Queen of England refused to do anything about it.
  
Finally, when the Chinese government destroyed a huge cargo of opium imported illegally the British East India Company persuaded Parliament to use the British Navy to invade China in what became known as the Opium War.  

This is how the United Kingdom ""opened the door"" to China.  It was also the beginning of the economic decline of China as China was forced to allow cheap manufactured goods from England flood its markets and destroy its economic base.   Opium and Christian missionaries arrived in China on the same boats.  By 1949 this once prosperous civilization had a per capita income lower than Africa.

Globalization is nothing new.",103912128,103912128,<br\//>,comment,1575208439,1,False,False,,,103912128,,65,0,[],0,approved,0,1593890803,Robert Scull,91434928,"Cary, NC",NULL,NULL
7,7,1575215897,"One seizure of illicit fentanyl by Customs was 500 Kilograms. Compare that with the quota of pharmaceutical fentanyl that the DEA will allow in 2019: 1,185 Kilograms! A single seizure of illicit fentanyl is only a small portion of the overall illicit importations. Once again the factual numbers show that it is not the prescription medications that are killing people. The illicit chemical poisons are killing tens of thousands of Americans per year.

Shame on the DEA and Customs and Border Patrol for failing miserably to control the flow of these poisons of death!!!",103911483,103911483,<br\//>,comment,1575205141,1,False,False,,,103911483,,8,0,[],0,approved,0,1587391830,RickD344,78211413,Rochester NY,NULL,NULL
8,8,1575215896,"The Chinese crackdown on fentanyl is a ruse and nothing more.

The leaders of the Chinese Communist Party have been aware of the fentanyl eexxport business for a decade and have been more than happy to allow it to pervade the populations of rival nations, while executing people who sell it domestically.

They are monsters. And liars.",103912879,103912879,<br\//>,comment,1575211568,1,False,False,,,103912879,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/cropped-85eb2e91241a83e7338dd8741130272e7a05a4834aece30b4eaa2c0a0e678c17.jpg,22,0,[],0,approved,0,1592342528,Objectivist,64675003,Mass.,NULL,NULL
9,9,1575215829,"I find it pretty easy to point fingers at China regarding the devasting effects of drug use in the US while refusing to acknowledge the simple fact that the problem mainly lies in US itself. China could ban the substance and bring the export to 0, but that won't stop drug abuse and overdoses in the US. The problem can be tackled by restricting production but also, and in my view primarly, by tackling demand. There are just too big of a market in the US, and because of that any substantial reduction in shipment in the near future is very unlikely. I would be interested to know what the US government is doing to curb the demand",103910755,103910755,<br\//>,comment,1575195775,1,False,False,,,103910755,,44,0,[],0,approved,0,1593890878,James,103060974,Brussels,NULL,NULL
10,10,1575215828,"The American pharmaceutical industry created the addiction problem with oxycodone. When there was a (too late) cutback on that drug, the users shifted to fentanyl.

It is useless to try to solve the drug problem by cutting off the supply. Treat the users as a medical problem, and keep the criminal law out of it except for the large scale manufacturers.",103912130,103912130,<br\//>,comment,1575208451,1,False,False,,,103912130,,28,0,[],0,approved,0,1593890899,John Graybeard,10196683,NYC,NULL,NULL
11,11,1575215825,"""Until recently, much of the illicit fentanyl that found its way to the United States came like this: easily ordered online from a source in China ""

Twaddle.  Of 229 trafficking cases in which 537kg of fentanyl-related substances were seized between last October and March only seventeen seizures, weighing 6kg, originated in China. 

In other words, 1.1% came from big bad China.

The US Department of Justice says, “China has made great strides and the Department is encouraged by China’s recent class-wide controls of fentanyl-like substances.”
Americans consume opioids because of bribery, weak regulation, poor enforcement, over-prescription, and endemic social despair. There’s not much China can do about that.  Yahoo News.

The US, with five percent of the world’s population, consumes eighty percent of its opioids. Why drag China into this?",103910805,103910805,<br\//>,comment,1575197118,1,False,False,,,103910805,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/cropped-bfdbc41ed47d0862e548c88430abb75b13f2fa9d2dd421cea92d80a3be45f445.jpg,52,0,[],0,approved,0,1593890931,Godfree Roberts,26932928,Thailand,NULL,NULL
