,index,approveDate,commentBody,commentID,commentSequence,commentTitle,commentType,createDate,depth,editorsSelection,isAnonymous,parentID,parentUserDisplayName,permID,picURL,recommendations,recommendedFlag,replies,replyCount,status,trusted,updateDate,userDisplayName,userID,userLocation,userTitle,userURL
0,0,1575403479,I wish we cared as much about the climate crisis as we do about our packages.,103946211,103946211,<br\//>,comment,1575394599,1,False,False,,,103946211,,25,0,[],0,approved,0,1577516287,dressmaker,60266183,USA,NULL,NULL
1,1,1575403466,"A very common scam is to ""hire"" someone to receive packages and reship them. It's a scam because the packages are stolen goods or purchased with stolen credit cards. Someone providing a package protection service could easily fall victim to this.",103946691,103946691,<br\//>,comment,1575395767,1,False,False,,,103946691,,0,0,[],0,approved,0,1575403466,Douglas Scheinberg,44565535,"North Brunswick, NJ",NULL,NULL
2,2,1575403458,Pickups?  Fascinating to watch all the cottage industries starting up around Amazon.,103945666,103945666,<br\//>,comment,1575393460,1,False,False,,,103945666,,4,0,[],0,approved,0,1578712651,AACNY,73444633,New York,NULL,NULL
3,3,1575403345,"I guess I have not sympathy for on-line shoppers. It is necessary for some people who are disabled or elderly, but the idea that you can't go to the store any more is dumb-founding. Yes, stealing packages is a crime, but does any one care about the environmental impact of everyone having an individually packaged product driven to your home, and then the packaging is discarded? This is an environmental disaster. Wake up. This is not sustainable.",103945916,103945916,<br\//>,comment,1575393961,1,False,False,,,103945916,,17,0,[],0,approved,0,1577516358,Richard Johnston,54785089,"Seattle, WA",NULL,NULL
4,4,1575403275,"I had been under the impression, that USPS registered mail signature required is the safest service available to the general public.  However an audit by USPS Inspector General in 2017 found that procedures in place to assure safety were not followed in 14 of 15 locations, including some really egregious mistakes, like leaving the safes open all day in semi public areas. It appears to me there is no safe way to ship. Perhaps the authors care to comment?
See: 
<a href=""https://www.uspsoig.gov/sites/default/files/document-library-files/2017/FT-AR-17-008.pdf"" target=""_blank"">https://www.uspsoig.gov/sites/default/files/document-library-files/2017/FT-AR-17-008.pdf</a>",103949051,103949051,<br\//>,comment,1575400968,1,False,False,,,103949051,,3,0,[],0,approved,0,1575458452,steven,51372853,NYC,NULL,NULL
5,5,1575403260,"How did the Times come up with that 90,000 figure? Seems way too high.",103940346,103940346,<br\//>,comment,1575382196,1,False,False,,,103940346,,6,0,[],0,approved,0,1577654246,John H.,46574060,New York,NULL,NULL
6,6,1575403254,She's rewarded with cake and chocolates? Are they trying to kill her? No good deed goes unpunished. SMH.,103941526,103941526,<br\//>,comment,1575384642,1,False,False,,,103941526,,5,0,[],0,approved,0,1575839215,Freda,49890805,L.A.,NULL,NULL
7,7,1575402977,"A serious problem even in 'safe' neighborhoods, and it's often hard to ascertain if the package was lost, delivered to the wrong building, or stolen from the front of the building. I recently had a pair of shoes go missing when they were listed as 'delivered' and went through a protracted struggle with the company to be refunded. Like many people, I don't have enough money to just take the loss. While it's mysterious what happens at home, I know that when delivering to my workplace, many delivery drivers will sign for a package themselves, throw packages over the fence, or  deliver to the wrong address entirely. It's a point of constant consternation.",103949891,103949891,<br\//>,comment,1575402976,1,False,False,,,103949891,,6,0,[],0,approved,0,1575483382,Emily,56683168,NY,NULL,NULL
8,8,1575402214,"I have a problem with the numbers here. I'd like to see where the authors vetted the statistics.  Firstly, Fedex and UPS did not provide info, says so in the article, so that is guess. But,  1.7 million packages/day lost in the USA seems grossly inflated:  that works out to a lost package for every adult in the USA - online shopper or not-every three months. Let's say 20% of adults shop regularly, that means those that do shop loose more than one package a month on average. I know no one who has experienced this. And 90K packages a day lost in NY means that on average, every one of the 5 million adults who live here would loose over six packages a year. Again that includes those who don't shop on line, so if you estimate that 40% do, that comes to over one a month on average for shoppers. I'd like the authors to comment, please.",103949595,103949595,<br\//>,comment,1575402213,1,False,False,,,103949595,,10,0,[],0,approved,0,1575819907,steven,51372853,NYC,NULL,NULL
9,9,1575401623,"We had an epidemic of delivery drivers failing to ring the doorbell. They just throw the package on the doorstep and split. Then there is a lot more time for the porch pirates, who may have been following the delivery truck. I know because my security camera records a video of every encounter, and I have sent the videos to the shipping companies.",103949358,103949358,<br\//>,comment,1575401622,1,False,False,,,103949358,,8,0,[],0,approved,0,1575665733,John Mardinly,65851536,"Chandler, AZ",NULL,NULL
10,10,1575401576,"Every delivery store or service has a second line for street addresses. I use it to include ""Please knock loudly"". Since we moved I'm going to change it to ""Please ring door bell"". Since I'm home, I can get my package asap. Worked perfectly for the past 5 years.",103949336,103949336,<br\//>,comment,1575401575,1,False,False,,,103949336,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/cropped-52e7528d3067c625416b2eb7a9502e77084964f07d7ec6b4d420aaf733ab2306.jpg,3,0,[],0,approved,0,1575802866,KC,17071784,Los Angeles,NULL,NULL
11,11,1575400204,"Why aren't online SELLING sites being looked at for their part in the ""porch pirates"" being able to resell their stolen goods? These online sites are complicit in fencing millions of dollars in stolen goods each year.",103948733,103948733,<br\//>,comment,1575400203,1,False,False,,,103948733,,2,0,[],0,approved,0,1575665770,Sue V,52578362,NC,NULL,NULL
12,12,1575397464,"Not only ""porch pirates"" but the shipping companies 
themselves are problematic.  I lost a $10K flute by 
shipping it via UPS for an overhaul.  It was tracked into 
the Philadelphia UPS hub on its way from San Francisco 
to Boston and disappeared there.  I received $100 
compensation from UPS.",103947397,103947397,<br\//>,comment,1575397463,1,False,False,,,103947397,,5,0,[],0,approved,0,1575839541,Blandino,39583222,"Berkeley, CA",NULL,NULL
13,13,1575396962,"I order quite a bit from Amazon.  Often the drivers - UPS, Express mail or private delivery - 90% of them do not even bother to ring my doorbell to tell me that a delivery has been made. I realize they have quotas to reach and must keep moving but they can't simply hit the doorbell before hustling back to their truck and taking off?",103947178,103947178,<br\//>,comment,1575396961,1,False,False,,,103947178,,10,0,[],0,approved,0,1575839566,styleman,16856444,"San Jose, CA",NULL,NULL
14,14,1575395416,"What a story. 90,000 packages lost...daily? in one city? I have yet to suffer such a problem, yet. But this issue is killing home deliveries via the internet. Who pays for this? So far, amazon, et al.  But for how long? They eat the loss and figure it into operating costs and pass it on to customers eventually. 
   Pay cash for everything in stores. That's the only answer. (My credit card was hacked over Thanksgiving. Happily my credit card company caught an unauthorized $1200 purchase and stopped the purchase. Ugh. Modern life.)",103946553,103946553,<br\//>,comment,1575395414,1,False,False,,,103946553,,10,0,[],0,approved,0,1575839684,Bob,67005063,"San Francisco, CA",NULL,NULL
15,15,1575394726,"I too have been a victim, but I always get a doorbell ring from UPS and USPS.  We know our carriers by name, and also make sure they get a tip at Christmas.  It seems to do the trick.",103946255,103946255,<br\//>,comment,1575394725,1,False,False,,,103946255,,7,0,[],0,approved,0,1575839714,Mark,47572731,Bklyn,NULL,NULL
16,16,1575393350,"My mother's credit card details were leaked from a small online vendor.

We discovered this when a box full of expensive (U$D ~1k) thermal imaging gear showed-up. Then, another box showed-up.

I could not figure-out, for the life of me, how someone could be smart enough to select expensive gear (easily re-sold to utility contractors et al), change the eMail address & phone number, but forget to, duh, change the delivery address.

As we went thru the transactions with our new vendor and the credit card company, it became apparent that these were the SECOND and THIRD boxes full of expensive (U$D ~1k) thermal imaging gear ordered by whoever had my mom's credit card details.

Q/ So where was the FIRST box?

A/ The guy was a Porch Pirate. He gave them an eMail address so that he could get tracking updates and swoop-in behind the delivery driver. The 2nd & 3rd time, the home health aide who looks after my mother had taken the packages in.

I've since enabled ""text me every time I spend at least one dollar"" for all of our credit cards. A bit of a pain, but I enjoy knowing that I can quickly thwart the next thief.",103945617,103945617,<br\//>,comment,1575393349,1,False,False,,,103945617,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/cropped-d5d8b38ecc13ccef33ea6cee26f1fb8405aea4d35e875b23682debc27f79258c.jpg,8,0,[],0,approved,0,1575839803,Michael Storch,67783626,Woodhaven NY,NULL,NULL
17,17,1575393166,"I noticed a while back that Amazon deliverers were putting pictures up online of the package sitting on our porch. I suppose as a form of insurance. Amazon has always been quite good about replacing packages. Can't imagine just how many times they have been lied to about deliveries.
Seems to me though, it is a very bad idea to advertise Ms. Cruz and what she does for her neighbors. Very bad idea ...",103945510,103945510,<br\//>,comment,1575393165,1,False,False,,,103945510,,6,0,[],0,approved,0,1575458650,Dheep',87316926,Midgard,NULL,NULL
18,18,1575392793,"I think part of the issue is these delivery folks, regardless of who they are- Amazon, UPS, FedEx, DHL etc. have sooo many packages to deliver per shift that they simply don't have time to go ""all"" the way to the door, ring the bell and scoot to the stop.

Some, as mentioned in the article, just toss the package on the driveway and move along.",103945321,103945321,<br\//>,comment,1575392792,1,False,False,,,103945321,,8,0,[],0,approved,0,1575803049,Martymark,60604193,Nashville Tn,NULL,NULL
19,19,1575391973,"We have serious package theft issues in my neighborhood in Baltimore City. A package left on your stoop is as good as gone. I pay a few hundred bucks per year for a box at the UPS store nearby. It definitely solves the issue and the staff is great, but sometimes I have to ask why I have to even tolerate the issue and find a workaround in the first place. Why can't people be more decent?",103937315,103937315,<br\//>,comment,1575371027,1,True,False,,,103937315,,66,0,"[{'commentID': 103937626, 'status': 'approved', 'commentSequence': 103937626, 'userID': 87637841, 'userDisplayName': 'B.', 'userLocation': 'Brooklyn', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': None, 'commentTitle': '<br\\//>', 'commentBody': ""Because it's not just billionaires who feel privileged?"", 'createDate': '1575373631', 'updateDate': '1575888820', 'approveDate': '1575373631', 'recommendations': 20, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 103937315, 'parentUserDisplayName': 'Lisa', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '103937626', 'isAnonymous': False}, {'commentID': 103940815, 'status': 'approved', 'commentSequence': 103940815, 'userID': 7179449, 'userDisplayName': 'John Wesley', 'userLocation': 'Baltimore  MD', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': None, 'commentTitle': '<br\\//>', 'commentBody': 'Lisa, because its Bmo.', 'createDate': '1575383176', 'updateDate': '1575899696', 'approveDate': '1575391986', 'recommendations': 6, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 103937315, 'parentUserDisplayName': 'Lisa', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '103940815', 'isAnonymous': False}]",2,approved,0,1585193693,Lisa,67078713,Baltimore,NULL,NULL
20,20,1575391969,"I don't shop with Amazon but I buy items through eBay often that are not replaceable. I had an antique stolen from my hallway partially because no one even bothers to ring a doorbell. And we knew who took it, since his ""shopping spree"" was caught on a neighbor's video camera- but the cops did nothing. It's all well and good to pay extra for signature confirmation, but I've had multiple instances of USPS *forging* my signature and leaving the package unattended, which then shows are ""delivered"" and absolves them from responsibility. Not to mention how many times I've been home and I get ""undeliverable"" notices that usually coincide with bad weather or a heavy parcel. My neighborhood post office doesn't answer the phone, doesn't have even one late night where they're open past 5PM and there's a waiting list for PO Boxes. Other than paying a person to stand outside all day, what are you reasonably supposed to do?",103944908,103944908,<br\//>,comment,1575391968,1,False,False,,,103944908,,10,0,[],0,approved,0,1575803107,M,102751332,Brooklyn,NULL,NULL
21,21,1575391818,"the laws have to change. this is happening not only during the holidays season but year round.   this has to classified as a federal crime with consequences... first its a felony, and then a 10 yr. sentence without parole... it has to be exposed everyday to the American  public that you do the crime you will do the time.  also 5000 hrs. of community service.  get these political idiots to get off there duff and start some action....or do we have to wait for it to happen to some-one big or a star...",103943872,103943872,<br\//>,comment,1575389715,1,False,False,,,103943872,,7,0,[],0,approved,0,1575831608,tacnacs,66298166,egypt,NULL,NULL
22,22,1575391737,Stop being so desperate about owning more and more and more stuff. That’s how to solve this “problem.”,103944701,103944701,<br\//>,comment,1575391576,1,False,False,,,103944701,,4,0,[],0,approved,0,1575516467,Randall,85682496,"Portland, OR",NULL,NULL
23,23,1575391710,I think half of them were stolen out if the lobby of my former apartment building in Inwood.,103943683,103943683,<br\//>,comment,1575389256,1,False,False,,,103943683,,4,0,[],0,approved,0,1575416411,Holly,65458888,NYC,NULL,NULL
24,24,1575391709,Thank goodness my wife and I live in a doorman building !,103942726,103942726,<br\//>,comment,1575387105,1,False,False,,,103942726,,0,0,[],0,approved,0,1575391709,BW,14811027,Manhattan,NULL,NULL
25,0,1575391709,"Please do an Internet search for ""glitter bomb"", watch the video, and then propose to the guy who came up with the idea that he could be a billionaire if he'd market this as a service.",103943128,103943128,<br\//>,comment,1575387969,1,False,False,,,103943128,,4,0,[],0,approved,0,1575392543,MikeG,22733804,Earth,NULL,NULL
26,1,1575391708,"Even if you have locked cages in the lobby, your own neighbors (yes, my neighbors) will steal packages.  And I live in a building where the average rent is $2,500! Really? Are you so in need of toilet paper you have to steal mine??",103941562,103941562,<br\//>,comment,1575384701,1,False,False,,,103941562,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/cropped-8c2665074359c0db9cd4c814c76840045ae60fbe9da8edae1642b99c568e0071.jpg,5,0,[],0,approved,0,1575458752,Betti,53093976,New York,NULL,NULL
27,2,1575391708,"Here’s a novel solution ....How about buying things the good, old fashioned way... at the brick and mortar store! (Online commerce not such a panacea... and look what it’s doing to the environment with all that packaging!)",103942323,103942323,<br\//>,comment,1575386144,1,False,False,,,103942323,,6,0,[],0,approved,0,1575516486,Elle,26874606,CT,NULL,NULL
28,3,1575391708,"I love this.

Packages disappearing all over the place.

So you see that your neighbor who you don't like very much just received a bunch of boxes and figure, what the heck, I'll swipe them in the name of free enterprise.

They turn out to be five jars of pickles, a box of band aids and a 55 inch smart TV.

The pickles and the band aids you decide to keep.

The TV is going up on Ebay after the holidays.

America, the land of the free.",103942891,103942891,<br\//>,comment,1575387474,1,False,False,,,103942891,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/cropped-5c75a91ebce57abbf90534cfebcdba854b6abd3e25daa155a6e3780516bbbfad.jpg,7,0,[],0,approved,0,1575516496,A. Stanton,76430734,"Dallas, TX",NULL,NULL
29,4,1575391708,Shopping in person can be fun.,103943246,103943246,<br\//>,comment,1575388220,1,False,False,,,103943246,,7,0,[],0,approved,0,1575516501,R,41716119,"New York, NY",NULL,NULL
30,5,1575391645,"I get that it is frustrating to not receive something that you paid for, but maybe this will begin to jar people out of their cocoons of laziness.  Maybe, just maybe, you don't need to order that item from Amazon, when you could walk two blocks to a bodega or 99 cent store and buy it, without having to worry if someone steals the package before it gets to your house.

The amount of stuff that we order online, because we're too lazy to just walk down the street and then walk back carrying it, is seriously out of control.",103942238,103942238,<br\//>,comment,1575385985,1,True,False,,,103942238,,51,0,[],0,approved,0,1578099035,Samuel,63559437,Brooklyn,NULL,NULL
