,index,approveDate,commentBody,commentID,commentSequence,commentTitle,commentType,createDate,depth,editorsSelection,isAnonymous,parentID,parentUserDisplayName,permID,picURL,recommendations,recommendedFlag,replies,replyCount,status,trusted,updateDate,userDisplayName,userID,userLocation,userTitle,userURL
0,0,1575497371,Senator Harris would make a brilliant Vice President.,103967778,103967778,<br\//>,comment,1575484070,1,False,False,,,103967778,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/cropped-c0b5b1be806f809923b335fc58bd78b8dec78e129596fbd41102f67f62f5a434.jpg,0,0,[],0,approved,0,1575497371,Steven of the Rockies,63642297,Colorado,NULL,NULL
1,1,1575497371,"I really liked Ms. Harris. I hope she'll find a way to support a candidate who's NOT Biden, Sanders or Warren! They're all okay, but, sadly, I don't think they'll beat the White House's current occupant.",103968252,103968252,<br\//>,comment,1575485197,1,False,False,,,103968252,,0,0,[],0,approved,0,1575497371,Kiki,90482977,Aspen,NULL,NULL
2,2,1575497371,"For the record, I was and am a fan of Senator Harris.  I'm also glad that she can now use her many strengths to work for the people of California, who are in serious need of her sense and strength.   
Senator Harris could never decide what to focus on, and was apparently unable or unwilling to decide what her core beliefs and strengths were, and clearly present them to the American people..  
She had a meteoric rise in SF and California politics, and was able to navigate the contradictions between being a prosecutor and a ""liberal"" in Northern CA.  However, none of that translated to the national stage-
She came at everything with prosecutorial zeal in the beginning, but that didn't play well outside the liberal Bay  Area.  Her calculated attack on Biden in the first debate did her more harm than good.  She came across a a cheap-shot artist, playing the victim on the basis of race and gender, while attacking with prosecutorial zeal.  It played badly to the electorate, and she was unable to decide which Kamala she should present to the American people.  It went downhill from there. Her style is familiar to Californians, but gave the national audience a negative impression from the very beginning.",103969883,103969883,<br\//>,comment,1575489570,1,False,False,,,103969883,,1,0,[],0,approved,0,1575604157,Rush,55097016,"Napa, CA",NULL,NULL
3,3,1575497371,"She will be back; she's a star.  Smart, tough, middle of the road ideologically and an interesting racial blend of the  quintessential American for the next decades.  I wish her the best.",103970693,103970693,<br\//>,comment,1575491535,1,False,False,,,103970693,,0,0,[],0,approved,0,1575497371,Richard Katz,67834216,Tucson,NULL,NULL
4,4,1575482345,"Not surprised, if you don't attract support the money dries up. She was an opportunist with no commitment to anything but whatever the latest polls showed. Her story at the debate was obviously a canned response intended to elicit far left applause.
She needed to determine what she stood for and let us know.",103966954,103966954,<br\//>,comment,1575482174,1,False,False,,,103966954,,0,0,[],0,approved,0,1575482345,In-betweener,69323699,Los Angeles,NULL,NULL
5,5,1575482345,"A centrist candidate whose positions seemed to vacillate based on short term calculations. We don’t need more of those. 

And that cheap shot she threw at Biden was staged, inauthentic, and unwarranted. I am not a fan of Biden, but he didn’t deserve that and I wrote her off right there. 

Maybe she will mature over the next 4 to 8 years. In the meantime, good riddance.",103966987,103966987,<br\//>,comment,1575482249,1,False,False,,,103966987,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/cropped-2e3c6b067b74c441f218c6d1bacc5d42e996fbe6b2793f980d5d30bc8ac4cf6d.jpg,3,0,[],0,approved,0,1575490271,unreceivedogma,32438179,Newburgh,NULL,NULL
6,6,1575480754,Harris had liberal guilt on her side but not liberal money.,103965789,103965789,<br\//>,comment,1575479416,1,False,False,,,103965789,,1,0,[],0,approved,0,1575604201,Lawrence Chanin,85722067,"Victoria, BC",NULL,NULL
7,7,1575478478,"While Senator Harris is a woman of color, she failed to poll well in South Carolina among black voters.  Black voters are too sophisticated to fall for these artificial boxes created by the political pundits.",103965276,103965276,<br\//>,comment,1575478151,1,True,False,,,103965276,,11,0,[],0,approved,0,1596123162,Bob,27089286,Hawaii,NULL,NULL
8,8,1575478455,"A ""coveted"" 130 CA Bundlers whose total was a mere $25,000? Someone's got to be kidding~! Give us a break. It's peanuts in a race this size of notables. She should have taken what was still offered, followed through w the two upcoming scheduled fund raising events, fired her sister and head staff and went on until at least the Dec. Debate. Iowa doesn't even vote until whenever. A lot will still change as apparently, both she and Gov Bullock's dropping out shows.",103959716,103959716,<br\//>,comment,1575461553,1,False,False,,,103959716,,1,0,[],0,approved,0,1575478455,Earth: 4 Billion Years Left To Shed Us,79782522,NY,NULL,NULL
9,9,1575478401,"I am very sad to hear this News.  Kamala, as a Senator, has WAY more experience than other ""fund-raising"" Candidates.
Someone with her grit and her stamina goes far further, Politically, for me, than a two-term marginal ""Mayor"", even if some ""Polls"" and on-line fund raising say that he is so ""it"".

There are far too many distractions in the Democratic Field for Presidency right now.

Senator Harris, you will be greatly missed.",103958570,103958570,<br\//>,comment,1575443931,1,False,False,,,103958570,,4,0,[],0,approved,0,1575709229,W.Wolfe,64630673,Oregon,NULL,NULL
10,10,1575478392,"Never have your sister as the campaign lead, nor any other family member.",103951869,103951869,<br\//>,comment,1575407868,1,False,False,,,103951869,,25,0,[],0,approved,0,1575709239,Rebecca,78097594,SF,NULL,NULL
