,index,approveDate,commentBody,commentID,commentSequence,commentTitle,commentType,createDate,depth,editorsSelection,isAnonymous,parentID,parentUserDisplayName,permID,picURL,recommendations,recommendedFlag,replies,replyCount,status,trusted,updateDate,userDisplayName,userID,userLocation,userTitle,userURL
0,0,1575466851,"Demand for organic apples at our tail gate markets allowed me to look at growing my own organic apples, something I was unfamiliar with.
When I reached out to the ""experts"" no one shared my enthusiasm for trying to do this. The excuses were disheartening and pushed me on a path to do everything myself which I was glad to do. Tired of hearing the negative rhetoric, I decided to use my new orchard as a testing ground against conventional orcharding methods.
I read a lot of stuff including Michael Phillips, who has called organic apple growing, the final frontier of organics. I came to the conclusion that I would try to grow heirloom varieties that originated here in New Jersey for marketing and diversity reasons. For root stock, I decided to go with a standard root stock, Antonovka, which grows a very deep root system similar to the dandelion. I did this because of the changing climatic conditions in my area which include a lot more windy days. Plus I wanted the roots to be deeply established. Of course, growing this root stock means no production for at least 5-7 years. So be it.
My oldest trees are now beginning their fourth year. It has been trial and tribulation. I have focused a lot on the health of the soil because I feel that is the key to producing a healthy tree. It has been interesting to watch how the tree fights off diseases such as Cedar Rust. I have not encountered fire blight - yet.
My goal is to prove that it can be organically and I'm confident I will.",103960834,103960834,<br\//>,comment,1575466849,1,False,False,,,103960834,,8,0,[],0,approved,0,1580870755,Ed C,69998446,"Winslow, N.J.",NULL,NULL
1,1,1575465527,"""Yet, fertilizers can push this waifish modern tree to grow about 50 full-size apples, compared to as many as 300 or so on the old-style trees. But instead of some 300 trees to an acre spaced about 10 feet apart, trees are planted 18 to 24 inches apart and there are 1,500 or so trees to an acre.""

So, 50x1500=75,000 (new)  vs 300x300=90,000 (old).  So higher yields with older methods.  So, there is something else going on to cause the move to industrial farming of apples.

""Another contributing factor may be that the new apple trees are not as resistant to disease. “They are the equivalent of a caged chicken, planting them in crowded conditions and pushing them with nutrients to grow 50 or more apples to a tree,” Dr. Cox said.""

Maybe the orchardists need to take a page from the chicken breeders?  The breeders are fanatic about QC, because disease can quickly kill a whole house of chickens.  Workers in houses are from different towns, for example.

Never the less, a very good article.",103960510,103960510,<br\//>,comment,1575465525,1,False,False,,,103960510,,0,0,[],0,approved,0,1575465527,MB,53588774,"Silver Spring, MD",NULL,NULL
2,2,1575449829,"I have around two dozen apple trees, almost all of them heirloom varieties. I haven’t seen any fire blight on them, knock wood. But they are planted 10 feet apart and we rarely have moist weather combined with high temperatures. They are healthy things. I never spray them. 

There is nothing like a ripe eating apple eaten straight off the tree, a little warm from the sun. So juicy that it dribbles down your chin. One of my better producers this year was Freedom. Not an heirloom, since it was bred about 60-70 years ago. But it’s disease resistant, including to fire blight. A good all-around apple, and a very pretty fruit as well. Easy grower.",103958816,103958816,<br\//>,comment,1575449827,1,False,False,,,103958816,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/cropped-666968de9cbd0f4b8b5878a17da15ae01bce67176845662fbeb19d5d26b8abfe.jpg,7,0,[],0,approved,0,1575756207,Passion for Peaches,49716641,Left Coast,NULL,NULL
3,3,1575427005,Climate change is a Chinese hoax. That’s what Americans believe.,103953522,103953522,<br\//>,comment,1575413270,1,False,False,,,103953522,,2,0,[],0,approved,0,1575859433,Zejee,58671272,Bronx,NULL,NULL
4,4,1575427005,"Strange math here:  For the new trees, 50 apples per tree times 1500 trees per acre gives 75,000 apples per acre which, at 125 apples per bushel, is 600 bushels per acre, far from 2000. For the old trees, 300 apples per tree times 300 trees per acre gives 90,000 apples per acre, which is 720 bushels per acre, far from 200-300. The old trees give more apples than the new ones, completely contrary to rest of the article.

I sent in a correction email as well. I wonder what the truth is.",103956142,103956142,<br\//>,comment,1575424630,1,False,False,,,103956142,,6,0,"[{'commentID': 103958846, 'status': 'approved', 'commentSequence': 103958846, 'userID': 49716641, 'userDisplayName': 'Passion for Peaches', 'userLocation': 'Left Coast', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': 'https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/cropped-666968de9cbd0f4b8b5878a17da15ae01bce67176845662fbeb19d5d26b8abfe.jpg', 'commentTitle': '<br\\//>', 'commentBody': '@Russell Lyons, math is hard ;-)\n\nHere is a theory. Perhaps the trellised apples produce more marketable fruit? When you grow apples you need to remove fruit (apples grow in tight clusters) when it’s small in order to allow room for fewer, larger (premium quality), pest free apples to develop. It’s labor intensive work. If the trees are grown at human height, the fruit can be thinned more efficiently and thoroughly than in the large trees. The bigger trees would probably produce more unmarketable fruit because they would be less thoroughly thinned. The too small and deformed fruit can go to other uses, but it’s not generally sold to distributors. So it is possible — maybe — that the reporter got caught up in marketable versus unmarketable quantities of apples. Just a guess.', 'createDate': '1575450504', 'updateDate': '1575450505', 'approveDate': '1575450505', 'recommendations': 0, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 103956142, 'parentUserDisplayName': 'Russell Lyons', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '103958846', 'isAnonymous': False}, {'commentID': 103962539, 'status': 'approved', 'commentSequence': 103962539, 'userID': 42542710, 'userDisplayName': 'Wolf Kirchmeir', 'userLocation': 'Blind River, Ontario', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': 'https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/cropped-da076ce3c65236e619cccb6c70a265dc192ee75e8b00795bf834bc934f71e327.jpg', 'commentTitle': '<br\\//>', 'commentBody': '@Passion for Peaches Apples are one of the best ""fillers"" for jam. And of course ""unmarketable"" apples can be cut up for commercial pies, or pressed for juice (which can be fermented for hard cider).', 'createDate': '1575471642', 'updateDate': '1575634253', 'approveDate': '1575471642', 'recommendations': 1, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 103958846, 'parentUserDisplayName': 'Russell Lyons', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '103962539', 'isAnonymous': False}, {'commentID': 103961991, 'status': 'approved', 'commentSequence': 103961991, 'userID': 3300277, 'userDisplayName': 'Russell Lyons', 'userLocation': 'Bloomington, IN', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': None, 'commentTitle': '<br\\//>', 'commentBody': '@Passion for Peaches Interesting guess, but the article describes the apples in both cases as ""full-size apples"".', 'createDate': '1575470463', 'updateDate': '1575473659', 'approveDate': '1575473659', 'recommendations': 0, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 103958846, 'parentUserDisplayName': 'Russell Lyons', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '103961991', 'isAnonymous': False}]",3,approved,0,1575496278,Russell Lyons,3300277,"Bloomington, IN",NULL,NULL
5,5,1575423661,"So enchanting ,outstanding...and with passion described by John Irving’s “Rules of the cider house “!",103949052,103949052,<br\//>,comment,1575400969,1,False,False,,,103949052,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/cropped-88db8c7d7c6bb4f803b2d79b563431544b9aad94f7288e35d3272e262ec70096.jpg,1,0,[],0,approved,0,1575436108,Ben Franken,65468654,The Netherlands,NULL,NULL
6,6,1575423659,"Global warming denier Republican farmers are one of the nation's largest crops of Republicans. Those good citizens know that the free enterprise system will manage crop disease best. 

Stand back and let the farmers manage their businesses. Let the Times report how effectively the farmers deal with the fire blight.

The rest of us can offer our thoughts and prayers for the families of the dead trees.",103940832,103940832,<br\//>,comment,1575383213,1,False,False,,,103940832,,2,0,[],0,approved,0,1575563032,stewart bolinger,65062988,"westport, ct",NULL,NULL
7,7,1575423658,"So in the end genetically modified foods have found their demise, due to us humans.",103946589,103946589,<br\//>,comment,1575395495,1,False,False,,,103946589,,0,0,"[{'commentID': 103956689, 'status': 'approved', 'commentSequence': 103956689, 'userID': 102233162, 'userDisplayName': 'Samuel', 'userLocation': 'Nebraska', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': None, 'commentTitle': '<br\\//>', 'commentBody': '@Calleen Mayer These apples are not genetically modified. They have simply been selected into elite cultivars, and varieties that do not fit a narrow range of ideal are simply neglected into near-extinction.\n\nThe problem lies in the fact that high-yielding, high-nutrition varieties often are not ""high-resistance"" varieties. They are ""inbred lines"" and this means small gaps in resistance in the early progenitors of these lines have been magnified over time.\n\nThis is similar to problems with ""purebred"" animal breeds that often have classic health issues such as heart defects in Maine Coon cats.\n\nTwo paths lie open for management of fire blight in apples. 1. We can search for a gene (or genes) that confer fire blight resistance and engineer it into popular apple varieties over a few years. 2. We can grow other ""heirloom"" varieties of apples that are more naturally resistant to fire blight. We can also try to cross these varieties with popular ones to try and get the resistance combined with the traits we like - but this takes time and money! It could take decades to identify and breed these traits using conventional (not genetic engineering) methods.\n\nIt is important to understand that heirloom does not automatically mean better. While an heirloom variety might be more resistant to fire blight it might be more susceptible to *other* diseases that our current varieties handle just fine.', 'createDate': '1575427096', 'updateDate': '1575634175', 'approveDate': '1575427098', 'recommendations': 8, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 103946589, 'parentUserDisplayName': 'Calleen Mayer', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '103956689', 'isAnonymous': False}, {'commentID': 103958933, 'status': 'approved', 'commentSequence': 103958933, 'userID': 49716641, 'userDisplayName': 'Passion for Peaches', 'userLocation': 'Left Coast', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': 'https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/cropped-666968de9cbd0f4b8b5878a17da15ae01bce67176845662fbeb19d5d26b8abfe.jpg', 'commentTitle': '<br\\//>', 'commentBody': 'And once again we have evidence that the average person has no understanding of what constitutes genetic modification. \n\nCommercially produced apple trees are always grafted, because apples cross pollinate indiscriminately and produce unpredictable offspring. Grafting means you take part of a tree that produces desirable fruit and attach it to the root stock of a variety that is disease resistant (and may or may not produce good fruit). The tissues and vascular systems grow together, and the two plants become one tree. The genes are not altered, for either the root stock or the scion. Genetically, the parts remain unique. \n\nHybridizers attempting to develop a new variety manually pollinate the flowers of one variety tree with the pollen from another variety. This produces seed — variable seed — with qualities of both trees. These seeds are grown on and assessed, and if any of the offspring are worthwhile they will be propagated through grafting. The genetics are not altered, but are randomly mixed.\n\nOne of the most notorious genetically modified foods is corn (maize). The genetic modification in corn that I know about (there are more now) is the insertion of a protein from bacillus thuringiensis (bt) into the corn embryo. That bacillus kills insects that ingest it, particularly caterpillars. So bt corn is deadly to harmful insects like corn ear worm, as well as innocuous ones (like Monarch butterflies). The genetics of the corn are altered. Engineered. In a laboratory.', 'createDate': '1575452312', 'updateDate': '1575458463', 'approveDate': '1575458463', 'recommendations': 0, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 103946589, 'parentUserDisplayName': 'Calleen Mayer', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '103958933', 'isAnonymous': False}, {'commentID': 103958963, 'status': 'approved', 'commentSequence': 103958963, 'userID': 49716641, 'userDisplayName': 'Passion for Peaches', 'userLocation': 'Left Coast', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': 'https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/cropped-666968de9cbd0f4b8b5878a17da15ae01bce67176845662fbeb19d5d26b8abfe.jpg', 'commentTitle': '<br\\//>', 'commentBody': '@Calleen Mayer, I ran out of room in my previous comment, so here is my addendum. I know of only one genetically engineered apple variety. It’s the trademarked Arctic Apple, and it’s really fascinating how it was developed. The fruit does not go brown (oxidize) when sliced because some of the genes have been “turned off” (gene silencing). \n\nBut, as I said, that has nothing to do with the content of the article.', 'createDate': '1575452793', 'updateDate': '1575458463', 'approveDate': '1575458463', 'recommendations': 0, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 103946589, 'parentUserDisplayName': 'Calleen Mayer', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '103958963', 'isAnonymous': False}]",3,approved,0,1575423658,Calleen Mayer,79692207,FL,NULL,NULL
8,8,1575423657,"I had an badly infected pear tree in Flushing, but was able to treat it with copper sulfate. It recovered and gave me huge delicious yields year after year. Unfortunately,  the ignorant builder that bought the place destroyed that tree as well as many fig trees before constructing a huge new house. The Chinese family who moved in has no idea what they missed. My Chinese friends love having their own free backyard fruit.",103948795,103948795,<br\//>,comment,1575400356,1,False,False,,,103948795,,4,0,[],0,approved,0,1575634301,Andrew Popper,18901950,Stony Brook NY,NULL,NULL
9,9,1575422196,"We should expect more of these types of epidemics in the near future due to climate change.  It is sure to wreak havoc with industrialized farming and monoculture crops.  Warmer weather will breed more destructive insects, microbes, fungi, and diseases than we can imagine.  The only remedy is to aggressively move away from fossil fuels in order to cool the planet and calm our weather.",103955632,103955632,<br\//>,comment,1575422196,1,False,False,,,103955632,,8,0,[],0,approved,0,1576963954,Svendska8,84557146,Washington State,NULL,NULL
