,index,approveDate,commentBody,commentID,commentSequence,commentTitle,commentType,createDate,depth,editorsSelection,isAnonymous,parentID,parentUserDisplayName,permID,picURL,recommendations,recommendedFlag,replies,replyCount,status,trusted,updateDate,userDisplayName,userID,userLocation,userTitle,userURL
0,0,1575513585,"At this point it does not seem that truth makes any difference. It's not that the evidence is meaningless. For those of us who want to know the truth it's important as a frame of reference to keep our perspective. That was obvious without the impeachment proceedings. The Russians have waged a subversive and covert war against us and won it.  Trump is just a tool in their plan and was a perfect choice for the job. They didn't just undermine Hillary Clinton they undermined Jeb Bush as well. This is been part of the very sophisticated plan to take control of the American government and I believe they have succeeded. I see nothing but a very dystopian future for America. A complete fall from grace and a complete reversal of the U.S. Constitution's principles and laws; separation of powers is dead.  We are going to regress rapidly and it's just a matter of which rights are eroded away in what order. But it's been unfolding since Trump took office. We are now ruled by a fascist regime masquerading as a democracy. Apparently too many people did not yet educated as to their heritage or simply don't not value it. For those who think free elections will change the landscape in 2020  I think they're delusional.
Supposedly Russia is a democracy and has free elections. Who believes that? Brainwashed people. The Russians are expert at brainwashing.",103973003,103973003,<br\//>,comment,1575497346,1,False,False,,,103973003,,2,0,[],0,approved,0,1575569754,rjay,57051640,CA,NULL,NULL
1,1,1575513584,"We need a parallel process to censure Trump for multiple abuses of power, deceptions, and disregard for the Constitution.  
And keep at least one major investigation open so that appeals on this nonsense about absolute immunity can be heard by the SCOTUS for the sake of posterity.  
Precedents matter, even if the Senate wants to put the GOP on record as abetting a crook for the sake of preserving control of government by the minority.",103973473,103973473,<br\//>,comment,1575498493,1,False,False,,,103973473,,0,0,[],0,approved,0,1575513584,GCM,51238495,"Laguna Niguel, CA",NULL,NULL
2,2,1575513583,"Only five US Presidents were elected after losing the popular vote.   Only four US Presidents were impeached or faced impeachment: Andrew Johnson, Richard Nixon, Bill Clinton and now Donald Trump.  

Trump stands out as an example of not just another Republican loser being undemocartically put into office, but a decidedly crooked Republican loser who will be impeached.

That's not all.  He may indeed set a new precedent in 2020 as the only President to be re-elected after losing a popular vote the second time and he may even become the only President to become impeached a second time, based on his past corrupt behavior in the White House.  Hillary Clinton, Jimmy Carter, John Lewis and others have classified Trump as an “illegitimate president” and rightly so.

Which means we should be seriously addressing the Electoral College itself, rather that the fact that we end up with thoroughly corrupt Presidents in office, which is the direct product of that undemocratic process.  

Most people are basically decent and honest, and I believe the majority will vote for the most decent and honest President in the election.  So why do we allow a extremely minute fraction, a priviledged handful of 535 people, decide who will be POTUS?   I would rather trust the instincts of 150 million voters in that decision, even if a lot of them are deplorables.",103974297,103974297,<br\//>,comment,1575500654,1,False,False,,,103974297,,2,0,[],0,approved,0,1575919392,Nathan Gant,67585845,"Oviedo, FL",NULL,NULL
3,3,1575513583,"The list of Donald Trump's crimes is endless, Caroline.

They all matter.",103974366,103974366,<br\//>,comment,1575500847,1,False,False,,,103974366,,0,0,[],0,approved,0,1575513583,Dave T.,14762948,The California Desert,NULL,NULL
4,4,1575513583,"Overreach?  The faction formerly known as the Democratic Party has been overreaching since before the 2016 election.  Since then, ‘overreaching’ would be a gross understatement.  I’ve never seen anything like this in my 45 years of voting for Democrats.

— former Democrat",103974389,103974389,<br\//>,comment,1575500927,1,False,False,,,103974389,,2,0,[],0,approved,0,1575944884,Susanna,85993911,United States,NULL,NULL
5,5,1575513583,"The public is already more supportive of impeaching Trump than they ever were of Clinton. The highest approval ever got was 30%. It took until July 1974 - only a month before Nixon stepped down - that a plurality of Americans supported his impeachment. That doesn’t look like Democrats are overreaching or confusing the public by not making this more simple.
<a href=""https://www.dailykos.com/blog/Eric"" target=""_blank"">https://www.dailykos.com/blog/Eric</a>%20Boehlert

What really finished the Clinton impeachment was when proof was produced that the leaders of impeachment were massive hypocrites having their own affairs (the twice-married Newt with a much younger staffer), consorting with prostitutes (Newt’s replacement Bob Livingston) and one of their chief moral scolds, Senator Bob Barr paying for his ex-wife’s abortion. (She produced the receipt with his signature). The public saw that scam for what it was - an attempt to overthrow president on partisan grounds.",103976638,103976638,<br\//>,comment,1575506952,1,False,False,,,103976638,,1,0,[],0,approved,0,1575655593,Theodora30,58302078,"Charlotte, NC",NULL,NULL
6,6,1575513581,"I despise many aspects of Trump.  But what does the Democratic Party offer as an alternative?  A GOP light brand of governance whose defining difference is mouthing platitudes of egalitarianism all while partying with their millionaire and billionaire urban friends.  What, really, has been the difference among anyone elected to the presidential office since Reagan?  Not much.  The same tax cuts, the same interventionist wars, the same soft on immigration policies, the same abandonment of 90% of ordinary working class Americans, the same elite culture war bickering (endlessly promoted by the MSM to keep everyone divided).  I weary of this pattern.  It has destroyed the economy for most middle class Americans.  And what Apocalyptic solution does the Democratic Party offer as a solution?  Of course, it's impeachment.  Oh, what a shocker. 
 The impeachment of Trump (or Clinton or Obama, if that had happened) fits the same meaningless pattern.  Nothing will change.  Everyone will get revved up, but nothing will change.  No help for ordinary Americans.  Just more bickering.  And more immigration.  And more dividing the country into pluralities who can agree on nothing.  Thanks to all of you wealthy elites who have no courage, despite your wealth and control of the narrative.  Thanks for abandoning the majority of your constituents.  You are shameful.",103971718,103971718,<br\//>,comment,1575494260,1,False,False,,,103971718,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/cropped-2e3f2e8bd68771d2d2d513766783aaffa25b9830df60589a8b4e3cf3f0522527.jpg,0,0,[],0,approved,0,1575513581,Chaparral Lover,68753056,California,NULL,NULL
7,7,1575513580,"I’ve lived through Vietnam, Watergate, 30 years on Wall Street, etc..  

Along the long the way, I’ve lost a lot of my original innocence about human nature and the essential goodness of my neighbors.   

But it’s shocked and dismayed me that our political process has devolved into this cesspool wherein everyday people’s venal sense of victimhood, (grafted to the unsurprising greed of the upper class), has created a coalition that’s elevated a failed businessman, a failed husband and father, and a serial liar and prime time entertainer - to the presidency.   

And in that presidency, he’s mollified both constituencies by stoking their victimhood (on the one hand), and feeding their abject greed (on the other), while finding still other fans simply because of the pure entertainment value of his efforts to give the finger to the institutions that served this country so well for so long...

The problem is not Trump.   The world has never lacked for immoral, unethical, greedy, slimy dirtbags.  The world’s full of them.  They’ve always been with us.   

But here’s the problem... It’s the American people.  They lack moral backbone and a sense of shared long term purpose.   

Our political process is a shambles and somewhere, Vladimir Putin is smiling...",103971446,103971446,<br\//>,comment,1575493551,1,False,False,,,103971446,,3,0,[],0,approved,0,1575655715,Garrison1,89710223,"Boston, Ma",NULL,NULL
8,8,1575513580,"The real Ukraine scandal is that the US precipitated a coup there after pouring 5 Billion $ into that notoriously corrupt nation. The current government includes ultra-right wingers who qualify as genuine fascists. 0ne battalion of the national guard is so overtly (neo)nazi that Congress actually specified that no arms go to it. 

So the Ukraine ""scandal"" is the worst possible basis for an impeachment, especially by the party that claims to be offended when other nations meddle in our elections. The leader who replaced the democratically elected president who fled to Russia was actually chosen by US officials. Meddling doesn't get much more meddlesome than that.

To focus solely on this gives the appearance of partisanship, too. Trump can do all manner of things harmful to many groups and principles, and the Dems don't impeach. But mess with the Bidens, and hey, impeachment on!

This will not lead to a Senate conviction. Rather it risks tying up senators vying for the nomination. It will not hurt Trump politically, either. Those outside the beltway are not engaged. 

Dems should be attending to the campaign.",103971455,103971455,<br\//>,comment,1575493563,1,False,False,,,103971455,,1,0,[],0,approved,0,1575944959,Tom Couser,65228149,"Quaker Hill, CT",NULL,NULL
9,9,1575513580,"I`m hoping / thinking...
   that there`s going to be a groundswell 
     of public opinion...
     and it will ...say..
    any public official ..accused of wrongdoing..
    or who has evidence to exonerate..
      or at least 'exculpate'  themselves..or others
      needs to    ""TESTIFY"" ! !
   John Bolton , Mike Pompeo . Mick Mulvaney
       If you cant come forward ..to tell the truth
         about what you`ve seen..
       well then you may be many things ...
          but you`re not patriots !",103975970,103975970,<br\//>,comment,1575504951,1,False,False,,,103975970,,1,0,[],0,approved,0,1575655772,ptb,51139721,vermont,NULL,NULL
