,index,approveDate,commentBody,commentID,commentSequence,commentTitle,commentType,createDate,depth,editorsSelection,isAnonymous,parentID,parentUserDisplayName,permID,picURL,recommendations,recommendedFlag,replies,replyCount,status,trusted,updateDate,userDisplayName,userID,userLocation,userTitle,userURL
0,0,1575352845,"I almost admire her.  When her part in the history of her husband's administration is written, it will be that her primary concern was her son.  

Jacqueline Kennedy once said, ""if you bungle raising your kids, then not much else matters.""",103936248,103936248,<br\//>,comment,1575351512,1,False,False,,,103936248,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/cropped-67f779134afeec1e7c8def57c6a198a2b089ce060f4116887c88eaaa34b72198.jpg,22,0,[],0,approved,0,1592058359,ReadingLips,46484167,"San Diego, CA",NULL,NULL
1,1,1575352784,"If Melania doesn’t care for Karen, I’m sure Karen Pence doesn’t think much of Melania Trump either.

They will either go their separate ways after the election, or if Pence somehow becomes First Lady, she’ll follow the example of Barbara Bush. That is, Mrs. Bush bided her time until Nancy Reagan was irrelevant.

Although I wasn’t a fan of Mrs. Bush, she ably showed that Nancy was a shallow, celebrity-obsessed, vainglorious politician’s wife, with absolutely nothing to say. Including “Just say no.”",103936078,103936078,<br\//>,comment,1575349730,1,False,False,,,103936078,,37,0,[],0,approved,0,1592061206,David G,2373247,Monroe NY,NULL,NULL
2,2,1575350436,"And in what room in the White House does she keep the self respect she handed over to her lying ,cheating ,sexually assaulting husband the day she married him?",103935150,103935150,<br\//>,comment,1575343166,1,False,False,,,103935150,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/cropped-c5e1566666e4bf5fcfdcd627c8a9962166c537387dcd0c7aafa3abe752519332.jpg,156,0,[],0,approved,0,1595856439,mutineer,11967380,"Geneva, NY",NULL,NULL
3,3,1575350261,What I like best about Melania is that she speaks so sincerely from Michelle Obama's heart.,103935222,103935222,<br\//>,comment,1575343603,1,False,False,,,103935222,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/cropped-07bdd12738ae4bd63fd3cf4d46f70399414ae27ec85c8d6db2ffb8d405e84a0e.jpg,184,0,[],0,approved,0,1595856445,617to416,37617930,Ontario Via Massachusetts,NULL,NULL
4,4,1575350218,Melania is a perfect fit for the for a pompous and corrupt real estate developer who epitomizes the gaudy and pretentious but who has the taste of a bona fide philistine. They deserve one another's lack of depth and neither has the capacity or interest in using their status to help the Nation understand the complexity of the problems that threaten our precious Democracy. I have yet to hear either one of them  demonstrate intellectual rigor,103935416,103935416,<br\//>,comment,1575344626,1,False,False,,,103935416,,111,0,[],0,approved,0,1592093297,Emeritus,67712017,"Aurora, New york",NULL,NULL
5,5,1575350081,I heard that it was Karen Pence who decided that the company was better elsewhere on the plane...,103935209,103935209,<br\//>,comment,1575343548,1,False,False,,,103935209,,31,0,[],0,approved,0,1595856459,Bill,40828043,SF,NULL,NULL
6,6,1575342464,"Hmmm, a biography of Melania Trump.  I would imagine all the pages are blank.  What has she accomplished?  Nothing.  Sad.",103934725,103934725,<br\//>,comment,1575340801,1,False,False,,,103934725,,119,0,[],0,approved,0,1595856466,Joanne Klein,51237223,"Clinton Corners, NY",NULL,NULL
7,7,1575342460,Any takers on how many weeks of airtime Fox would've filled if there had been a Mrs. Obama 'glam room'?,103927977,103927977,<br\//>,comment,1575311243,1,False,False,,,103927977,,574,0,"[{'commentID': 103929716, 'status': 'approved', 'commentSequence': 103929716, 'userID': 62411958, 'userDisplayName': 'Christine Flowers', 'userLocation': 'Philadelphia', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': None, 'commentTitle': '<br\\//>', 'commentBody': '@Lars clearly, there was not a Michelle Obama glam room, but that’s likely because Mrs. Obama made a concerted effort to glam down, to show the world how serious she was. Like most European women, Melania doesn’t feel the need to downplay her beauty in order to feel that she is being taken seriously.', 'createDate': '1575317260', 'updateDate': '1592761868', 'approveDate': '1575318618', 'recommendations': 110, 'replyCount': 0, 'replies': [], 'editorsSelection': True, 'parentID': 103927977, 'parentUserDisplayName': 'Lars', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '103929716', 'isAnonymous': False}, {'commentID': 103930301, 'status': 'approved', 'commentSequence': 103930301, 'userID': 43597215, 'userDisplayName': 'fritz', 'userLocation': 'nyc', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': None, 'commentTitle': '<br\\//>', 'commentBody': '@Christine Flowers Naive to think Michelle Obama did not spend some time on her appearance. But she was also very smart, warm and smiling, with energy spent on good causes and her daughters.', 'createDate': '1575319689', 'updateDate': '1592076459', 'approveDate': '1575320941', 'recommendations': 171, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 103929716, 'parentUserDisplayName': 'Lars', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '103930301', 'isAnonymous': False}, {'commentID': 103930584, 'status': 'approved', 'commentSequence': 103930584, 'userID': 34150414, 'userDisplayName': 'P Fleury', 'userLocation': 'Texas', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': None, 'commentTitle': '<br\\//>', 'commentBody': 'Beautiful? Sorry, constant glaring, pouting and posing with squinting eyes is not my idea of beautiful.', 'createDate': '1575320725', 'updateDate': '1595856501', 'approveDate': '1575320943', 'recommendations': 283, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 103927977, 'parentUserDisplayName': 'Lars', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '103930584', 'isAnonymous': False}]",17,approved,0,1592088941,Lars,33606261,The Netherlands,NULL,NULL
8,8,1575342456,Not a word about her plagiarized speech?  Seriously?,103934896,103934896,<br\//>,comment,1575341738,1,False,False,,,103934896,,125,0,[],0,approved,0,1595856506,Wise Alphonse,5631727,Singapore,NULL,NULL
9,9,1575342402,"I don't really care about Melania Trump, but she has a position and platform that she could put to use doing something good and productive and she does nothing with it. What a waste.",103928652,103928652,<br\//>,comment,1575313450,1,True,False,,,103928652,,1479,0,"[{'commentID': 103930544, 'status': 'approved', 'commentSequence': 103930544, 'userID': 74998009, 'userDisplayName': 'Lorraine Anne Davis', 'userLocation': 'Houston, Tx', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': None, 'commentTitle': '<br\\//>', 'commentBody': '@Chris She could do some damage. Be glad she is doing nothing.', 'createDate': '1575320544', 'updateDate': '1592316129', 'approveDate': '1575322870', 'recommendations': 150, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 103928652, 'parentUserDisplayName': 'Chris', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '103930544', 'isAnonymous': False}, {'commentID': 103935552, 'status': 'approved', 'commentSequence': 103935552, 'userID': 76784367, 'userDisplayName': 'Anne', 'userLocation': 'North Bethesda', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': None, 'commentTitle': '<br\\//>', 'commentBody': '@ Lorraine Anne Davis in Houston Texas - \n “She could do some damage...\nHer husband has practically destroyed our country in three short years! The hatred he’s emboldened Worldwide proves it just from the bulk of these comments. I hope each reader that fears for our country in the hands of DJT the way I do get out and back whomever the Democratic candidate will be. And that the billionaires will drop out and do the same (for VP Biden.)', 'createDate': '1575345533', 'updateDate': '1592066960', 'approveDate': '1575350058', 'recommendations': 98, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 103928652, 'parentUserDisplayName': 'Chris', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '103935552', 'isAnonymous': False}, {'commentID': 103935249, 'status': 'approved', 'commentSequence': 103935249, 'userID': 82220456, 'userDisplayName': 'Jason', 'userLocation': 'MA', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': None, 'commentTitle': '<br\\//>', 'commentBody': '@Lorraine Anne Davis She is doing a lot of damage. Girls nationwide look up to the first lady as a role model, and she is a horrible example.', 'createDate': '1575343750', 'updateDate': '1595856551', 'approveDate': '1575350296', 'recommendations': 183, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 103930544, 'parentUserDisplayName': 'Chris', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '103935249', 'isAnonymous': False}]",3,approved,0,1595856520,Chris,77783026,Earth,NULL,NULL
