,index,approveDate,commentBody,commentID,commentSequence,commentTitle,commentType,createDate,depth,editorsSelection,isAnonymous,parentID,parentUserDisplayName,permID,picURL,recommendations,recommendedFlag,replies,replyCount,status,trusted,updateDate,userDisplayName,userID,userLocation,userTitle,userURL
0,0,1575378701,"I wasn’t a fan of the casual use of “My God” for 36D, “Sheesh.” 

Though I’m not very religious, I know that is an offensive use of the word “God” and could be very alienating for some people who would otherwise enjoy the NYTimes crossword.",103938947,103938947,<br\//>,comment,1575378700,1,False,False,,,103938947,,2,0,"[{'commentID': 107617877, 'status': 'approved', 'commentSequence': 107617877, 'userID': 85960937, 'userDisplayName': 'Chef Mark K', 'userLocation': 'My kitchen, NYC', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': None, 'commentTitle': '<br\\//>', 'commentBody': ""@Maeve Quigley for Criss sake; is that better?  Just don't read,watch,listen to anything other than Christian media, but please don' t make it difficult for the rest of us who good people, and not uptight about every little thing."", 'createDate': '1592259549', 'updateDate': '1592259549', 'approveDate': '1592259549', 'recommendations': 0, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 103938947, 'parentUserDisplayName': 'Maeve Quigley', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '107617877', 'isAnonymous': False}]",1,approved,0,1581701336,Maeve Quigley,71358303,Amsterdam,NULL,NULL
1,1,1575336439,We really lowered the bar when we voted Trump into office.,103933970,103933970,<br\//>,comment,1575336438,1,False,False,,,103933970,,4,0,[],0,approved,0,1575733023,MP,49417113,San Diego,NULL,NULL
2,2,1575324105,"It would be nice to see clues that refer to parents instead of moms and dads. I’m a parent but do not identify as a mom or dad. 

For instance, at 8D the clue could be “School Grp. for parents.” That wouldn’t change the answer at all.",103931457,103931457,<br\//>,comment,1575324104,1,False,False,,,103931457,,1,0,"[{'commentID': 103931601, 'status': 'approved', 'commentSequence': 103931601, 'userID': 5646097, 'userDisplayName': 'Puzzlemucker', 'userLocation': 'NY', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': 'https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/cropped-0ebda5a545332f980db17c1704c843de4ef2aa1586eb00d28dbce849d31b456d.jpg', 'commentTitle': '<br\\//>', 'commentBody': '@Melissa Prendergast \n\nBecause “Parents” is part of the PTA acronym, it can’t also appear in the clue.  A quick scan of the 371 entries of PTA in the NYT XWP yielded my favorite:  “Not just a pop group, for short.”', 'createDate': '1575324644', 'updateDate': '1578264149', 'approveDate': '1575324645', 'recommendations': 11, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 103931457, 'parentUserDisplayName': 'Melissa Prendergast', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '103931601', 'isAnonymous': False}, {'commentID': 103931713, 'status': 'approved', 'commentSequence': 103931713, 'userID': 23168139, 'userDisplayName': 'Melissa Prendergast', 'userLocation': 'Columbus, Ohio', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': None, 'commentTitle': '<br\\//>', 'commentBody': '@puzzlemucker\n\nI’m not a constructor, so thank you for the information.', 'createDate': '1575325146', 'updateDate': '1575333826', 'approveDate': '1575325147', 'recommendations': 2, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 103931457, 'parentUserDisplayName': 'Melissa Prendergast', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '103931713', 'isAnonymous': False}, {'commentID': 103931824, 'status': 'approved', 'commentSequence': 103931824, 'userID': 5646097, 'userDisplayName': 'Puzzlemucker', 'userLocation': 'NY', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': 'https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/cropped-0ebda5a545332f980db17c1704c843de4ef2aa1586eb00d28dbce849d31b456d.jpg', 'commentTitle': '<br\\//>', 'commentBody': '@Melissa Prendergast \n\nLate-breaking and exciting developments.  After taking a closer look at the cluing for PTA, I found that the very first time it appeared, in June 1944, it was clued as “Parents’ group.” “Parents’” or “Parental” appeared a few more times in PTA clues into the 1960s, when it disappeared from the cluing.', 'createDate': '1575325680', 'updateDate': '1575352930', 'approveDate': '1575325681', 'recommendations': 3, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 103931457, 'parentUserDisplayName': 'Melissa Prendergast', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '103931824', 'isAnonymous': False}]",4,approved,0,1575329929,Melissa Prendergast,23168139,"Columbus, Ohio",NULL,NULL
3,3,1575321865,Hard to say which I enjoyed more:  this puzzle's bar dropping or last night's bar hopping!,103930883,103930883,<br\//>,comment,1575321864,1,False,False,,,103930883,,1,0,[],0,approved,0,1575351094,Guy Quay,1859579,Ghee Cay,NULL,NULL
4,4,1575321273,"It has to be right in front of my nose, but I cannot find the last B6.  I have our relative, the yummy stuff and an owie. Any hints would be gratefully received.",103930723,103930723,<br\//>,comment,1575321265,1,False,False,,,103930723,,0,0,"[{'commentID': 103931219, 'status': 'approved', 'commentSequence': 103931219, 'userID': 69450816, 'userDisplayName': 'David Connell', 'userLocation': 'Weston CT', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': None, 'commentTitle': '<br\\//>', 'commentBody': ""@Jennifer - if you don't find it, you might cry?"", 'createDate': '1575323066', 'updateDate': '1575323067', 'approveDate': '1575323067', 'recommendations': 0, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 103930723, 'parentUserDisplayName': 'Jennifer', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '103931219', 'isAnonymous': False}, {'commentID': 103931306, 'status': 'approved', 'commentSequence': 103931306, 'userID': 4391584, 'userDisplayName': 'Jennifer', 'userLocation': 'California', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': None, 'commentTitle': '<br\\//>', 'commentBody': '@David Connell grrr.  I had it in my mind and never put it down! Thanks!', 'createDate': '1575323488', 'updateDate': '1575323488', 'approveDate': '1575323488', 'recommendations': 0, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 103931219, 'parentUserDisplayName': 'Jennifer', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '103931306', 'isAnonymous': False}]",2,approved,0,1575321273,Jennifer,4391584,California,NULL,NULL
5,5,1575308769,"I have to say this is an enjoyable and one of the liveliest thought-provoker puzzles I've seen in a long time, and not just because of the entrancing and stepping theme:   some of the clue-fill choices gave me mindworms.  Let me stick a few out there.

21A:  One normally lights a fire, not burns a fire to set one.

43A:  Had to think this one over:  it's  perfectly correct, however my first thought was that a flat tire normally needs a patch.

48A:  And all these years I thought that name was ""Tom,Tom""

50A:  The fill should be singular;  otherwise I would have left out ""of them"".  Also the clue should have read ""Morse code O has ...""

66A:  Madonna's chromosomes?

3D:  The smallest possible amount IS the minimum.  By definition.  So what does ""bare"" do?  Is there a ""clothed"" minimum?

6D:  Is there a shortened form of this fill?   :-)",103927260,103927260,<br\//>,comment,1575308767,1,False,False,,,103927260,,3,0,[],0,approved,0,1575339324,Dr W,28699930,New York NY,NULL,NULL
6,6,1575306970,"I read through yesterday's comments to see if anybody had a ""bad thought"" for the clue at 15D: Cop___. I had A  _ _ E _, and thought ""surely not!"" And of course it wasn't... Since nobody mentioned it I couldn't resist. (Being a former BARtender has nothing to do with it!)",103926691,103926691,<br\//>,comment,1575306969,1,False,False,,,103926691,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/cropped-d064e724359e21f5bcf7309985a2c223c7879bdc4600d0eb38eb5cd554248435.jpg,3,0,"[{'commentID': 103927363, 'status': 'approved', 'commentSequence': 103927363, 'userID': 84869602, 'userDisplayName': 'Newbie', 'userLocation': 'Cali', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': None, 'commentTitle': '<br\\//>', 'commentBody': '@Suzy M. \nLol.\nI was doing an archive on the plane yesterday.  \nOct 12, 2018.  \n61across.   Impressively tough, in slang. 6 letters.  BAD___\nI thought surely it couldn’t be, not the NYT!  To my delight and dismay, Yup...so gangsta!  Lol.', 'createDate': '1575309058', 'updateDate': '1575324845', 'approveDate': '1575309059', 'recommendations': 1, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 103926691, 'parentUserDisplayName': 'Suzy M.', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '103927363', 'isAnonymous': False}]",1,approved,0,1575309076,Suzy M.,51706499,Higganum CT,NULL,NULL
7,7,1575303542,"Wonderful Monday puzzle. Quick, as Monday’s are meant to be, with a very clever theme. Thanks L.L.!
I will never understand the folks who get angry in this space about any puzzle they don’t like.",103925636,103925636,<br\//>,comment,1575303538,1,False,False,,,103925636,,7,0,"[{'commentID': 103933358, 'status': 'approved', 'commentSequence': 103933358, 'userID': 10312429, 'userDisplayName': 'vaer', 'userLocation': 'Brooklyn', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': None, 'commentTitle': '<br\\//>', 'commentBody': ""@Shari Coats \nI don't see any angry puzzle comments today.  I don't read Bee comments, so I don't know if they are buzzing about anything today."", 'createDate': '1575333158', 'updateDate': '1575333159', 'approveDate': '1575333159', 'recommendations': 0, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 103925636, 'parentUserDisplayName': 'Shari Coats', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '103933358', 'isAnonymous': False}]",1,approved,0,1575334107,Shari Coats,28164708,"Nevada City, CA",NULL,NULL
8,8,1575302948,"TIL about 17 different times that one must not pluralize LEGO.

Like everyone I really enjoyed the puzzle, with quite an original theme for a Monday. Definitely needed the fine reveal, what fun to finally notice all those neatly placed BARs.  I am happy to add my praise to the queen of Monday puzzles.",103925463,103925463,<br\//>,comment,1575302947,1,False,False,,,103925463,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/cropped-a9b50d88674453d08ebea153751b783c3e25fd15df91831aef8051f9338eddbb.jpg,6,0,[],0,approved,0,1575325218,suejean,46920789,"Harrogate, UK",NULL,NULL
9,9,1575300281,"The cherubs make tableaus while playing their cellos for children who are eating pizzas in the piazzas, on leave from their kindergartens. Their brothers use many apparatuses to create sphinxes with their phalanxes.

English is a language. It is alive. No trademarks needed.

Leggo my legos.

cherubim - tableaux - celli - childers - pizze - piazze - Kindergärten - brethren - apparatus - sphinges - phalanges - Lego™",103924699,103924699,<br\//>,comment,1575300280,1,False,False,,,103924699,,13,0,"[{'commentID': 103927479, 'status': 'approved', 'commentSequence': 103927479, 'userID': 65877784, 'userDisplayName': 'Thomas Downing', 'userLocation': 'Alexandria, VA', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': None, 'commentTitle': '<br\\//>', 'commentBody': 'Last week we learned of the inviolable rule on proper-name pronunciation. Do we have here an example of the inanimate-object exception? Or perhaps the no-proxy/principals only exception, since we’ve heard only from the company and not from the bricks themselves?', 'createDate': '1575309415', 'updateDate': '1575309416', 'approveDate': '1575309416', 'recommendations': 0, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 103924699, 'parentUserDisplayName': 'David Connell', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '103927479', 'isAnonymous': False}, {'commentID': 103930097, 'status': 'approved', 'commentSequence': 103930097, 'userID': 62872026, 'userDisplayName': 'Andrew', 'userLocation': 'Ottawa', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': None, 'commentTitle': '<br\\//>', 'commentBody': ""Whether or not LEGOS are countable objects, I couldn't care fewer."", 'createDate': '1575318947', 'updateDate': '1575358632', 'approveDate': '1575318950', 'recommendations': 4, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 103927479, 'parentUserDisplayName': 'David Connell', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '103930097', 'isAnonymous': False}, {'commentID': 103931466, 'status': 'approved', 'commentSequence': 103931466, 'userID': 69450816, 'userDisplayName': 'David Connell', 'userLocation': 'Weston CT', 'userTitle': 'NULL', 'userURL': 'NULL', 'picURL': None, 'commentTitle': '<br\\//>', 'commentBody': '@Thomas Downing - sounds like we have a supporter of Citizens United here?\n\nCompanies are not persons, no matter what misguided opinions come down from the courts. On top of that, they are free to mispronounce their own names. Examples come easily to mind -\nAcqua di Giò, advertized as ""aqua di zho"" instead of ""aqua di joe,"" which is what the name is and means and is carefully spelled as;\nFreschetta, advertized as ""freshetta"" instead of ""fresketta,"" which is etc.;\nIKEA, advertized as ""eye-key-ah"" when its name in Sweden is ""ee-kay-ah"".\nIn every one of these and countless other instances, the company accommodates the popular pronunciation in order to sell more stuff. I doubt that, when I enter the Lego store to buy a $150 set of plastic bits, they would argue with me about what I call them! At their home, they are ""lay-ko"" bricks, not ""leg-oh"" bricks - so we\'ve already missed the mark, without worrying about plurals.\n\n@Andrew - the whole less vs. fewer thing bugs the heck out of me. It\'s in a whole class of invented grammatical rules / problems that arose in the past 150 years due to too many teachers.', 'createDate': '1575324132', 'updateDate': '1575324133', 'approveDate': '1575324133', 'recommendations': 0, 'replyCount': 0, 'replies': [], 'editorsSelection': False, 'parentID': 103930097, 'parentUserDisplayName': 'David Connell', 'depth': 2, 'commentType': 'userReply', 'trusted': 0, 'recommendedFlag': 0, 'permID': '103931466', 'isAnonymous': False}]",8,approved,0,1575354668,David Connell,69450816,Weston CT,NULL,NULL
